date|user_name|review|star
a year ago|Shivamruth Singh||3
2 years ago|shaghayegh azizzadeh||3
6 years ago|Bhumika Iyer||3
4 years ago|Jacqueline Blais||3
8 months ago|Bradley Blankenship||3
3 years ago|Adrian Margarint||3
6 years ago|John Lipskie||3
3 years ago|Jae Chun||3
2 years ago|Erika Palmieri||3
2 years ago|Renata Hedman||3
5 years ago|Ksenia Obolenskaya||3
2 years ago|Himawari Goma||3
3 years ago|Brian Reyes||3
4 months ago|DODO ADDX||3
11 months ago|Rini Mathew||3
a year ago|yohan ko||3
3 years ago|C T||3
10 months ago|herman laird||3
3 years ago|Jounghoon Baek||3
2 weeks ago|Jack Nolan||3
a year ago|Hanz “Hanz” Li||3
5 years ago|Kyle||3
a year ago|Daniella Molina||3
9 months ago|Cliff Campbell (Gulliver69)||3
3 years ago|Ivan Rendulic||3
2 years ago|sh ch||3
3 years ago|Munawar Moin||3
3 years ago|Janette Whitlock||3
a year ago|Ivory M||3
3 years ago|Bumble Bee||3
9 months ago|Jian Kyle Oño||3
2 years ago|Farzad Ashourpour||3
6 years ago|Vanessa Yu||3
4 years ago|Dasha Yildirim||3
5 years ago|vanessa giacalone||3
3 years ago|afsha budhwani||3
a year ago|AMRIT CHANDI||3
5 years ago|Kevin L||3
a year ago|Ban Aladhamy||3
3 years ago|Simver John Villasenor||3
3 years ago|Seunghye Heo||3
3 years ago|Erik P||3
4 years ago|J Yo||3
5 years ago|Dillon Chung||3
6 months ago|J Chima||3
2 years ago|Himanshu Chotwani||3
3 years ago|Os Caminhantes||3
3 years ago|Seymour McCormack||3
5 years ago|Victoria Valentin||3
3 years ago|Pooja Kotian||3
3 years ago|Rimika Datta||3
2 years ago|shandelle dumais (Shadow)||3
3 years ago|Teresa Lau||3
3 years ago|Mateus V Rezende||3
3 years ago|Charlotte Boardman||3
a year ago|Arlette Blondeau||3
5 years ago|Jennifer Trieu||3
2 years ago|Alwin Lai||3
a month ago|Nikola Jambrichova||3
4 years ago|Zoran Glisic||3
2 years ago|Gurpreet Singh||3
4 years ago|Joe||3
5 years ago|Rasika Burghate||3
4 years ago|Azrael Arocha||3
4 months ago|Zac A|Amazing selection of men’s tshirts they are available in various body types and fitting styles. So that in itself is a win + the good pricing  They also have a nice selection of jeans, jackets, formal wear etc.  Good place for everyone to find somethjng they can wear|4
4 months ago|Balwinder Singh|One of the best clothing store but the need to focus on men stuff as well.|4
6 months ago|Pakek Selardz|Got here what I needed...always on sale items which is nice, got a cotton Tees here for 6.99 perfect for summer|4
a year ago|Mia|It’s a spacious store with lots of clothing options, and great changing rooms with nice light and mirrors. There is no line ups to change because they have so many change rooms available. Only downside is although there is a lot of clothing in the store, I found there wasn’t a lot of sizing options when it came to pants. I also found parking to be a bit tricky, but that’s more to do with Vancouver.|4
a year ago|raspberryplatypus|I like how they are starting to carry a wider variety of sizes but it's only for a few items and most are not in store. I would go here more often if they had a plus size section or more extended sizes in store (including different body types not just plus size)|4
a year ago|jackie patey|Store clean, busyish but ppl spread out.  Little girl clothes sooo reasonable.  No so much preschool boy or 4-6 sizes.  Selection tiny for boys.  Prices vary a lot.  Some great sale deals but choices small.|4
6 months ago|Stunning World|There is big and peace place for shopping.I bought 2 Pants in sales.|4
6 months ago|Redy Hartono|There's some clothes with good price for me|4
5 years ago|Jen S|H&M used to be an affordable fast fashion store with trendy clothes. They now sell $60 sweaters and $100 dresses, but their quality has not improved. Getting harder to find good clothes here. I do love their kids section and this location has a great selection.|4
5 years ago|Eduardo Vega|Really cheap clothing. Staff are friendly and helpful.  If you're on the thin side, they've got really good options for men. Men's tends to be more expensive than women's, but it's still a steal.  I always come back for basic wardrobe staples.|4
2 years ago|Giang Dao|H&M reopened 2 weeks ago. But there's an unwritten rule about trying your jacket or coat on: you cannot put the clothes back on the rack due to fear of Covid-19. So don't try your clothes, buy it & try it at home & if they don't fit then return them. H&M will put these clothes away for 24 hrs before putting them back on the racks.|4
3 years ago|Anmol Singh|the clothes are worth it , i dont think you ll get the best fitting wise , otherwise clothes are good . staff is friendly, they have the ladies and men sections on different floors , sales usually going on , reasonable prices.|4
2 months ago|Sheyma Alfak|Large store, very organized|4
6 years ago|Deniz Bilgin|There's usually a long line for the changing rooms on the ground floor; go to the second floor if you don't want to wait. Women with EUR36 sized feet- don't bother going near the shoes, they're too big. H&M no longer carries activewear. Try Old Navy instead.|4
10 months ago|Sea Lion|Decent selection of low priced stuff for cheap bums like me.|4
2 years ago|Chinila Leung|I have usually only passed by, but this time i actually went in. They're clothes were nice and not too cheap quality|4
4 years ago|Global Local|Ithis is a two story location with stairs up (I think there's also a service elevator for those whom have accessibility difficulties). They are currently remodeling the location so it's a chaotic. You can access 8t by going into Pacific center. Walk north from artizia passed the Bose speaker store and it'll be on your right.|4
5 years ago|Allen Andy|Like the material and style. Usually I get my shirts and t-shirts from here, but they run out of large sizes too fast. Will definitely shop there for summer|4
a year ago|JeaNFrancoiS Irisch-Mercier|My best friend girlfriend found.a nice bag in 15mins... good experience,  a lot of choices|4
a year ago|Crystal Smith|This store is so big and so clean. Just love it.|4
3 years ago|C. Weltscheff|Great sakes associates, one of which said I would,get 10% off my purchase if I was a member ur you had I WiFi connection si I missed out on the discount and my purchase was I er $60...|4
2 years ago|Nayer Gill|The quality of clothes isn’t the best, but then again it’s quite cheap priced so I guess you get what you pay for.|4
2 years ago|Barragh Wayne|It's still fun...even with the imposed corona virus restrictions...YAY...to the former...yawwwnnn to the feeling of being imprisoned in places we're not accustomed to being imprisoned...|4
5 years ago|Rohit Michael|Fantastic store. Hard to get staff to help with all the traffic in store but its a pretty busy store. Affordable clothing and trendy styles.|4
2 years ago|Dilek koç|Very nice if you like H&M. Very big. İt also has discounted products.|4
6 years ago|Antoine Boisier-Michaud|Typical H&M. It is quite big and has a lot of choice. The cashier who served me was not nice though, he looked mad!|4
6 years ago|M Z|This is right beside my work. They always have some nice things and always really great price. Staff is nice too.|4
4 years ago|ed naiki|The price is good but the shirts sizes are different although it has the same sticker on the shirts .|4
4 years ago|Johnny “Pants Interactive”|They've done some renovation (and still in the process of renovating) so the men's section is very very small, thus their products are not as plentiful bas it used to be.|4
4 years ago|dylan cunningham|Good selection of clothes but this store is currently under renovations so its all a bit squashed together.|4
a month ago|Shadi Hashemi|Great selection|4
7 months ago|Bri C|Very high end H&M|4
a year ago|Kate puim|Big store but no one even acknowledged you in the store|4
3 years ago|connie smith|Renovations underway so store is crammed and changing room busy. Nice stock in though.|4
5 years ago|Mitali Sonar|Great place to shop. Fit into bugdet. Great quality clothing|4
6 years ago|Dane Di Piazza|Low prices and modern, trendy clothes. Only negative is long wait for a cashier|4
4 years ago|Baharak B|Decent prices and friendly staff, store is usually busy .|4
6 years ago|Bela Yeung|Good in price and u get extra discount if you are a virgin mobile user.|4
5 years ago|Robert Sutherland|Such a wide range of items available. Some at good prices, some not so much|4
10 months ago|Maria Infante|trendy and reasonable price clothes|4
6 years ago|Lyan|Friendly and helpful staff. Lot of selection with reasonable price.|4
6 years ago|Khanh Vinh Le|Have clothes for men, women and also kids. Of course with reasonable price.|4
5 years ago|Ian Gendur|Crazy clothing store!  Some nice stuff for the wife and it seems reasonably priced too.|4
a year ago|Kashish Joshipura|Professional staff but highly overpriced|4
4 years ago|John V|convenient location for shopping and great affordable prices for clothing.|4
6 years ago|Alvin Roxas|I come here whenever I'm in the area. The wait lines for the fitting rooms kind of suck but the staff are friendly enough|4
2 years ago|s sidhu|Nice place to get stylish and reasonable items 👌 …|4
a year ago|Andy Pandy|Nice clothing at reasonable prices.|4
3 years ago|Hannah Makers|Nice location, they have lots of staff on the floor to help!|4
2 years ago|Lynette Martinez|Nice selection of men's and women's clothing|4
5 months ago|Jdanmark Junjun|Good deal👍 …|4
a year ago|Dany Norouzi|Bigger than park royal one.|4
3 years ago|Sawyer Moore|New expansion is nice. Three levels now.|4
3 years ago|Mackenzie Jones|It's always super busy and there is a HUGE line for a fitting room.|4
6 years ago|Jaci M Thieves|typical H&M, friendly staff, often sold out of the usual sizes tho|4
3 years ago|Mariia Smirnova|Nice store, but current designs are bummy|4
3 years ago|Adolphus Burke|Love this store rite uptown! Vancity !|4
10 months ago|EC ARGONZA|My fave|4
6 years ago|Jeferson Molinari|They have good clothes for reasonable price|4
3 years ago|Robin Cook|Great but didn't have anything I needed|4
a year ago|arshia azadi|Good dela|4
a year ago|Qurrat Ul Ain|Always have something on sale :)|4
a year ago|Davy Opio|Good clothing for men and women|4
2 years ago|Hooman Hajarian|Good prices for medium quality.|4
4 years ago|Laura Herki|Love this place its great for my kids|4
4 years ago|Sanjay Panchal|Good place to buy fashion clothing.|4
7 months ago|Darshana Prachi|Good store|4
a year ago|123 LSA|Great selection|4
5 years ago|Dougal Neeson|Excellent value clothing.|4
6 years ago|Sanket Patel|Good quality for average price|4
3 years ago|Pooria Hasheminejad|Cheap price medium quality|4
a year ago|Susan Bartsch|Love the prices.|4
4 years ago|Clarissa Savino|Good affordable clothing|4
4 years ago|Hung Nguyen|Good shop|4
5 years ago|Shahab Gh|Quality and price is reasonable|4
a year ago|Gurpreet Kaur|Great|4
a year ago|Adela P|Nice|4
3 years ago|PaVii|Have good options|4
2 years ago|Virat Rajpoot|Good as usual|4
4 years ago|J KO|Big!|4
3 years ago|Pooja Khatri|Amazing collection|4
a year ago|Tina|Friendly staff|4
4 years ago|Leticia Calderon|Cool|4
3 years ago|Tuấn Hưng|Good for shopping|4
4 years ago|nikodemus wuinata|Nice|4
6 years ago|Saman Sorbi|Good price|4
6 years ago|Arashk Borzoo|Pretty good|4
3 years ago|Pat Lowney|Cheap & Cheerful|4
2 years ago|Nasrin Moradinik|Comfy clothes|4
6 years ago|Cia C|Wide variety|4
2 months ago|Ninja Vanish|Good location and multiple floors. Staff is helpful and lots of sale areas. Easy to navigate around but dressing room.gets crowded fast much less the while place can get crowded easily. Easy to find it in the mall.|4
2 weeks ago|Al Sark|Pretty basic and the way they put clothes was by color.|4
2 weeks ago|Linda R|Nice selection and prices for men's clothing!|4
2 years ago|Ponchito H.V.|Mucha variedad y estilos de ropa para dama y caballero a buen precio. Además siempre tienen ofertas  (Translated by Google) Lots of variety and styles of clothing for women and men at a good price. They also always have offers|4
5 years ago|Telma Abdalla de Oliveira Cardoso|(Translated by Google) Magazine with a wide variety of products at reasonable prices. pretty big store  (Original) Magazine com grande variedade de produtos a preços razoáveis. Loja bastante grande|4
11 months ago|Mely Cali|Encontre ropa de primavera o berono  (Translated by Google) Find spring or berono clothes|4
4 years ago|Roman Nekrasov|(Translated by Google) OK, but the children's department is closed and other stores are far enough away  (Original) Нормально, но детский отдел не работает, а другие магазины достаточно далеко|4
5 years ago|Ricardo Moraes|(Translated by Google) Wide range of excellently priced clothing  (Original) Grande variedade de roupas com preços excelented|4
3 years ago|MARCIA PRATES|(Translated by Google) Good price  (Original) Bom preço|4
a year ago|Omar Naji|(Translated by Google) Good and varied clothes  (Original) ملابس جيدة ومتنوعة|4
a year ago|Luis Felipe Avila Zarramera|Lo mismo que en otros lugares  (Translated by Google) same as elsewhere|4
a year ago|Jonathan Miner||4
3 years ago|Marie Cris||4
2 years ago|Kristina Wushke||4
5 years ago|Lewis Morrison||4
a year ago|SHARON louise||4
5 years ago|Bernie Lam||4
5 years ago|Cyrus Yan||4
a year ago|Guilherme Barros||4
a year ago|Kasra Kz||4
5 years ago|Dolly Amador||4
3 years ago|Charlie Karden||4
4 years ago|Nienke Feima||4
3 years ago|Loreto De Diego||4
11 months ago|Shaun Nicol||4
5 years ago|monir pejgaleh||4
3 years ago|Glory Nasseri||4
a year ago|Ashkan Masoumi (AshiMass)||4
6 years ago|Michael Allshire||4
4 years ago|Patricia Calderone||4
a year ago|Ali Nematollahi||4
a year ago|Jad Bou Mattar||4
3 years ago|María Villegas||4
4 years ago|Marisa Delgado||4
6 years ago|Kris L||4
3 years ago|isaac oommen||4
2 years ago|Veronica Pineda||4
5 years ago|nima babashpour||4
4 years ago|Nuj Bernadas||4
10 months ago|ale chavez||4
3 years ago|Manjinder Singh||4
5 years ago|fatine boutayeb||4
2 months ago|N Cheng||4
2 years ago|Japneet Singh||4
5 years ago|Ignacio Guffanti||4
3 years ago|Virgilio Cuenca||4
4 years ago|Sean Winders||4
3 years ago|mitchelle gaia Morales||4
a year ago|Reza Jalili||4
a year ago|J Mig||4
a year ago|Logen Lanka||4
5 years ago|JD Vickers||4
2 months ago|Emi P. Hoang||4
5 years ago|Morgan Ayres||4
10 months ago|Prabhjot Kaur||4
5 years ago|WilWil G||4
3 years ago|R K||4
5 years ago|Sir Robin||4
11 months ago|Aristeo Mercado||4
4 years ago|Himanshu Shringi||4
5 years ago|Agatha Yuen||4
2 years ago|Slawek Mialkowski||4
6 months ago|Paula M. Fernandes||4
a year ago|Vinicius Bastos||4
4 years ago|Kris L||4
3 months ago|Faye L||4
4 years ago|WenYao SiTu||4
4 years ago|John Callihoo (drsjohnny)||4
2 years ago|Hieu Vo||4
3 years ago|Benz Li||4
3 years ago|Jas M||4
4 years ago|Tyler Clarke||4
11 months ago|Nicole Goossens||4
2 years ago|Aradhana A||4
a year ago|ItsAlex888||4
a year ago|Cristiane Viana||4
3 years ago|roxxyandkracker||4
6 years ago|Little Bear||4
6 years ago|Alison Jenkins||4
10 months ago|Mehrshad Mokhtaran||4
5 years ago|Justin Greeno||4
3 years ago|Andy Goh||4
3 years ago|Davood H||4
5 years ago|Esther||4
4 years ago|Mic Show||4
3 years ago|Trebla Sabgal||4
3 years ago|Glori Outlaw||4
5 months ago|Victor Ordaz||4
2 years ago|Joana Pinto||4
9 months ago|Jessie Masangkay||4
a year ago|karamjeet kaur||4
a year ago|Gyeonghwi||4
3 years ago|Lou Aguila||4
3 years ago|PriNcesS mAhi||4
a year ago|Javier Mena||4
3 years ago|Robin Masters||4
3 years ago|Fabio Oliveira||4
4 years ago|Kaz Shigeta||4
a month ago|Heather Paull||4
a year ago|A Laboratory||4
2 years ago|Tiberio faria-correa||4
a year ago|Fariba Hasanbarani||4
3 years ago|Tia van Deventer||4
4 years ago|Rachel Kierszenblat||4
a month ago|Lily Maldonado Paz||4
2 years ago|Sandra Romero||4
3 years ago|BerT L||4
6 years ago|Diego||4
3 years ago|Sadia Aden||4
4 years ago|ALEXANDRA OVIEDO||4
3 years ago|JINA SUPER||4
9 months ago|Deric “Deric” Das||4
5 years ago|ANGIE||4
6 years ago|Patrick Cullen||4
a year ago|pranav modh||4
3 years ago|Terrence Amponsah||4
3 years ago|양성호||4
7 months ago|Behnam||4
3 years ago|Glen Murray||4
3 years ago|Igor T.||4
3 years ago|Sarah Ahmed||4
3 years ago|Stephanie Hendy||4
a year ago|Ryan Chin-Fee||4
4 years ago|Sasha Fast||4
5 years ago|chitranka varkey||4
a year ago|فاطمه شیرازی||4
4 months ago|Diana Mogg||4
4 years ago|Gorisha Agarwal||4
10 months ago|ᄒᄉᄅᄋᄉᄋ||4
8 months ago|Ryan McGee||4
a year ago|Abdullah Bin Walid||4
3 years ago|A -M||4
a year ago|Ronit Shaw||4
5 years ago|Monna Tang||4
3 years ago|Warda Ferdous||4
5 years ago|Kayla||4
3 years ago|Lorelle Noble||4
3 years ago|Dawn Marie Morgan||4
3 years ago|Harpreet singh||4
3 years ago|Daniel Cuevas||4
6 years ago|Carolina Zilli Cavalcante||4
3 years ago|Emmanuelle Chamaillard||4
2 weeks ago|Arpana Dawane||4
3 years ago|mohammad zobeiry||4
5 years ago|Shannon Ross||4
a year ago|Thalia Correa||4
6 years ago|Amanda Grosser||4
4 years ago|Evan Hirst||4
3 years ago|Lily Estefania Ortiz Espinosa||4
3 years ago|Wendi Gibbs Serret||4
3 years ago|Saudia Dhanraj||4
2 years ago|Douglas Craig||4
3 years ago|Dulce Ramirez||4
3 years ago|Mara Coelho||4
3 years ago|Barbie Wu||4
3 years ago|Darrell LeHouillier||4
6 years ago|Emily Kluge 孔盈||4
5 years ago|Massoud Ruhany||4
10 months ago|Zilá Rocha||4
3 years ago|karina schenzle||4
a year ago|Eneida Ferreira||4
2 years ago|Karima Ettahiri||4
3 years ago|鄭BK||4
3 years ago|Chloe Cheng||4
5 years ago|Cesar Rodriguez||4
5 years ago|Alex Taka||4
3 years ago|Caitlin Erickson||4
3 years ago|Chloe||4
a year ago|ali hoseini||4
3 years ago|Lucas Stefanello Ferrari Remenegildo||4
a year ago|Luke Minaker||4
a year ago|Alicia Snape||4
4 years ago|Pritom Roy||4
8 months ago|Cindy L||4
5 years ago|Dándolo todo||4
a year ago|Yang Zhao||4
a year ago|Ingolf Blanken Barbosa||4
a year ago|Ender Eusse||4
10 months ago|Luiz Lago||4
2 years ago|Ramandeep Kaur||4
a year ago|Erik Hernandez||4
5 years ago|Aa Aa||4
a year ago|Arshdeep Kaur||4
8 months ago|Juan David Carcamo||4
2 years ago|Donovan Puckey||4
4 years ago|Yea Boye||4
a year ago|Amir salar soley||4
7 months ago|Sergio Alvarez||4
4 years ago|Jonathan Peters||4
4 months ago|Habeeb Shafiee||4
7 months ago|FC66||4
3 years ago|Jagdeep kaur Bhullar||4
3 years ago|Andrei Marinescu||4
3 years ago|Amber Cruikshank||4
4 years ago|Href 008||4
3 years ago|Keno Kolthoff||4
2 years ago|Lyta Bangod Loftus||4
3 years ago|Francisco Otaviano||4
4 years ago|Rama R. Dash||4
3 years ago|Annie Lazos||4
6 years ago|Jennefer Boudreau||4
2 years ago|jaekyu Han||4
3 years ago|Nunu Nasimi||4
5 years ago|Sean Farrell||4
3 years ago|rushabh punmiya||4
a year ago|Henok Ghebreslassie||4
2 years ago|manpreet kaur||4
2 years ago|Ivan Pliaskin||4
2 years ago|shannon wildeman||4
2 years ago|Canada UPTO Date||4
a year ago|Oogaa Bonga||4
4 years ago|Brent Veal||4
3 years ago|Paulo Samuel||4
3 years ago|尾本はづき||4
3 months ago|Sahara||4
5 years ago|Mahi Sandhu||4
2 years ago|Paul west||4
8 months ago|RASCAL||4
3 years ago|Devon Dale||4
5 years ago|ray philpott||4
a year ago|Mara A||4
9 months ago|Cece S||4
5 years ago|roopkiran kaur||4
a year ago|Sheema Firdous||4
a year ago|Hasan Farahani||4
3 years ago|Becky Bair||4
5 years ago|Dr.Kanchan Kuyathe||4
6 years ago|Paul Hunniford||4
4 years ago|Marian Juracek||4
10 months ago|Kira Schmidt||4
a year ago|Peter Ma||4
9 months ago|Francesca Murray||4
5 years ago|남의현||4
3 years ago|Guillaume Bernatchez||4
3 years ago|Heidy Motta||4
2 months ago|Louise Boilevin|Great , i  enjoy the place  and this location here at PC MALL.   Its huge it has 3 lavels.   selection is good . Went shopping on boxing day late afternoon  thanks to gift card  .  H&M reminds me of a mix of  old navy meets shein lol.   Staff are helpful and nice . It was hectic on boxing day  crowds everywhere  .  This location does have plus size clothing  up to a XXL & 18 size..... yeah it could  be better selection  for plus size like higher sizes and quantity but better then nothing.  They have tons of  XS & S  sizes and anywere else in between with good  verity .  Got a  kids section .   Its got lots of  other stuff like jewelry and phone cases, etc .    Tons of clothes etc for whatever the occasions and reasons  of wearing  .  Its next to public transportation this store  location  at this mall  and central DT location too .  The prices are reasonable probably the most affordable place in this entire mall for every budget  ❤|5
3 months ago|D K|It's a great place, it's definitely budget friendly. Some things are a bit more pricey. But you get good quality for the most part. The fit and finish is usually good. We love going there for fun clothes. Definitely worth checking out|5
2 months ago|Abel da Fonseca|Found exactly what I was looking for, at a good price. If you have the app, you can get some discount - which is always worth getting. Staff helped me set up the app, so I could take advantage of the discount ...... now that's looking out for the best interest of your customer.|5
7 months ago|Ann|Good for men's clothing, missing variety in the type of men's wear though. Will mostly just be a great source for the entire colour spectrum of t-shirts, shorts, and sweats. Clean and employees are very kind and helpful!|5
4 months ago|Heathe M|Today, I just visited a small briefly. I will say I am from Southern California and this is very different line of clothing much more classy. The store upstairs and downstairs is very nice and I definitely want to go back before I leave Vancouver.|5
2 weeks ago|Sajedur Rahman|Undoubtedly H&M is one of the most prolific market, supplying apparels with reasonable prices & gourmet design.|5
6 months ago|Ted James Miller|Good quality and affordable prices for woman man kids for summer or winter and even faction jewelery (not gold=gold filled or vermeil ) all you can find here easy access through the store for wheelchairs and access to free parking lot about couple minutes walking to bus station or sky train|5
6 months ago|Ricky Sykes|I like shopping here.  They have a good selection of clothing at a reasonable price. There are 2 floors of shopping. The ladies upstairs and the men's downstairs. The staff is friendly and helpful|5
5 months ago|Selena B|Awesome customer service at this location. I bought a shirt super cheap but the cashier still told me how to care for it in the wash to extend it's life. I love it|5
4 months ago|Sara Kjeldsen|I love this H&M! Always a great selection and multiple levels. Right by the Granville and Waterfront skytrain stations.|5
3 years ago|Asi Sa|It's the best place for clothes. The prices were reasonable and also they are on sale too.😊😊😊😊😊😊😊😊🤗🤗🤗 …|5
3 years ago|Alex Hoang|"My friend and I went there yesterday, and an employee named Sam at the store was really helpful. My friend had a ""brilliant"" idea of paying for her stuff in coins. It was full of 5, 10, 25 cent coins. I felt really bad that Sam had to count them all, but he kept on saying it's okay/don't worry with a smile on his face. Wherever you are, Sam, you're the MVP of the week. We'll never forget your good deeds from that day, and I hope that your manager read this (because you deserve a pat in the back)."|5
4 years ago|Jennifer Logan-Manzer|I shop here all the time - very fashion forward, great prices, Tip - wait for sales, and buy off season for the next season. I picked up a sweater for $14.00 and a nice faux snakeskin dress for $39.00|5
a year ago|Tim|Great layout, well organized and well stocked. Love this place for it's basics and on trend items. The quality has big range and you get what you pay for so don't buy their cheapest items and you should be happy.|5
a year ago|Komal preet|Last week, their employee named AVNEET was super friendly and nice to help me find a jacket size - in stock & on the floor, that I desperately needed. She went to each and every section of the store Her customer service was by - far the best that I've seen (or even expected) in any H&M locations I've been to.  She went above & beyond to help me out and that made my day.  I really hope her management sees this because she definitely deserves a pat in the back and possibly a raise :)|5
a year ago|Marie V. Cruz|I have been shopping at H&M Granville since coming to Vancouver a few years ago and have always been happy with my purchases and all the employees for the help they give me. Today, my purchases were cashed out by Avneet. Apparently, she is a new employee -- it's her first day working after her training! She is already such a pro! Very professional; informative and an affable young woman! Congratulations on hiring another great person to represent your company!|5
a year ago|Lamiya Al Shiekhly|Came to this H&M today to shop for my kid’s clothes! Avneet in the children section was such a great help. She helped me finding the right sizes saving me soo much time and energy! All the stars are for her awesome service! It’s services like this that makes me want to come to this location again!|5
2 years ago|Parnika Tiwari|Yesterday, their employee named HARLEEN was super friendly and nice to help me find a size- in stock & on the floor, that I desperately needed. Her customer service was by-far the best that I've seen (or even expected) in any H&M locations I've been to. She went above & beyond to help me out and that made my day. I really hope her management sees this because she definitely deserves a pat in the back and possibly a raise :)|5
a year ago|Dan Rizzuto (Rizz)|Great experience great options. A very clean well run store|5
a year ago|Tigs|This store has more selection than most! Great range of sizes and no hate when o went to the lower fitting rooms when trying on mens clothes. Very inclusive!|5
3 years ago|A Singh|Amazing service! The store manager was nice and organized.  She called another cashier at the counter when it got crowded.  The staff was courteous and friendly!  They have organized everything very well.  Men's section has all the collections for men and similarly women's section has all the collections for women.  I strongly recommend the store for your shopping.|5
a year ago|Nazma Kassam|Avneet was amazing today! I was needing lots of help sorting out clothes for my kids, and she was great! She also showed me how to find my membership number and the 3 for 2 deal!|5
2 years ago|Gal N|Big store of 3 floors with beautiful clothes for women (including maternity clothes), men, children and babies. They have a good costumers service. The prices are reasonable.  Busy store with lots of people.  The prices for babies clothes are expensive.|5
a year ago|Rash Maur|This store has huge collection of clothes and everytime i go there to shop and find great stuff.The staff memebers are great to help amd gessia helped me with great purchase today..Hats off to all the members and keep the good work|5
2 months ago|Ifeyinwa Ateiza-Maji|My kids loved shopping here|5
a year ago|Keshavi Sharma|Items at this store are much more affordable and at this location there are enough sizes too. Loved the customer service for returns|5
3 years ago|Arun & Jayati Singh|I like this place. It is affordable and the staff help out with a smile. For the one at the Pacific Centre, the renovations are still on. The fitting rooms are upstairs so one has to climb stairs to get to them. A tad inconvenient I think. However, the options are huge and the variety makes it worth it. I am not sure how someone with physical challenges can manage this. Work in progress I guess. Check out the summer clothes. Love the shorts and tops.😀|5
a year ago|tara dachek|I had problem with my online account and I couldn’t log in, at H&M pacific centre I asked a girls who is name is shalana. She was really nice, friendly and patient. Thanks 🙏 …|5
3 years ago|Kelly Marshall|2 floors Busy all the time Is located in the mall.  Well worth the wait. .  Professional staff  Friendly service  Wait times are high on weekends.  $$$ moderate to expensive look for sales.  Customers are all treated professionally and in a timely manner .|5
2 years ago|Levi & Victoria Harder|Good location, within walking distance of lots of stores|5
a year ago|Duke Stevenson|Has latest trending men's clothing at reasonable prices. Plus it's a block from my place, ha. Great place to get last min out fit.|5
9 months ago|Vikas Kumar|Reasonable price and we'll organized. Good fabric quality|5
3 years ago|Kelly Marshall|2 floors lots of deals . $$$ easy to find everything . well laid out dressing rooms. Should offer a basket to put potential clothes in so you can browse longer|5
3 years ago|Lanny Mardjoko|This tore on Pacific Centre is undergoing remodeling right now so the second floor of the women section is a bit messy. But it's a big store. The items are always neat and tidy. Easy to find sizes|5
6 months ago|Dayna Sixsmith|3 levels of shopping. Love this store|5
2 years ago|Sunil Nair|Really good collection. Excellent value for money. Quality is good too. I personally prefer shopping for clothes from this place most of the time.|5
8 months ago|Mehrad Salimi|Good quality for low price, kind customer service|5
a year ago|Helen YANG|I meet AVNEET hereinfront if cashier. she is really nice and doing her job very well.|5
a year ago|Steven Iv|This is one of the biggest h&ms I've seen, it's clean, big, with friendly service and a variety of clothes that won't kill the wallet.|5
3 months ago|Donna Marie|H&M has long been a go to place|5
4 years ago|C. Mo|This is a great store for picking up some trendy pieces at a good price point. They have a great variety of clothing styles and some great accessories in their jewelry section.|5
a year ago|Erin H|Such a wonderful experience. Avneet was especially nice and helpful. She made my day!|5
2 years ago|Sadie Miller|Like the styles in this store. Right now big sale 50 60 70% all items. Don't know if they are closing down, but right now Great Store|5
a year ago|Yash Desai|If one is looking for something from H&M, this is the place. Not too crowded. People working there are too nice .|5
2 months ago|Vahid Fatahi|Very cool|5
a year ago|Robert Tennyson|this is the shop that dressed me for the next season. Something's working right..... Will be back for more soon  .|5
a year ago|zoey gao|Nice shopping experience in H&M! Thanks Avneet for your kind help.|5
a year ago|M Donovan|3 floors !  you can always find some good deals here|5
2 years ago|Victoria Tan|Thank you SA 18106670 for your help and patience in my multi item return and purchase and coupon using transaction! He was great|5
3 years ago|Jonathon K|Simple and cheap clothes, perfect for work and standard items. Friendly helpful staff from front to check out.|5
a year ago|Manu Bedi|Love the variety of clothes especially xs and s sizes crop tops|5
2 years ago|Lisa Depratto|Beautiful store! Well organized as well as the staff. I highly recommend this location.|5
2 years ago|Nadia SH|It was great cuz it is 3 huge floors and there are so many options and a lot of sales make sure to stop by!!!!!|5
a year ago|IIris Kerr|Best place to buy clothes for girls .. Awesome prices !|5
a year ago|Winston Chacha|Awesome affordable clothes great place to shop!|5
2 years ago|budhi subroto|Was nice  shopping  place  you should  go and bring  a lot money  and  extra person to carry shopping bag|5
a year ago|Ravi Coomar|Very clean great prices staff was excellent and super helpful|5
4 years ago|padma kumar|Reasonable price and we can get clothes for men women and children in one place.|5
a year ago|Casey|Fitting rooms are not available right now. 13 June 2021|5
2 years ago|Alee Gomez|Is comfortable! Easy to shop never do a line to pay|5
8 months ago|Manoj Dawane|The only shop with XXL sizes 😊 …|5
5 years ago|Ale Hidalgo|My experience there was amazin, because I saw a Mexican famous buying there and I like the clothes and the price|5
7 years ago|Richard Kelly|I always go here whenever I'm in Vancouver. New deals every day. Found almost all of my favorite shirts and pants here!|5
5 years ago|Kyle Pratt|Good prices for decent quality items. Great staff and awesome location!|5
4 years ago|Joan Cote|I love H&m its my favourite place To shop ,great prices. And my grandaughter loves it also|5
3 years ago|Andreas Lerch|Good selection of clothes at super reasonable prices.|5
a year ago|Sunanda Chauhan|Excellent clothes and within budget|5
