date|user_name|review|star
3 years ago|Alice Castiglione|Not my stylebut nice if you look for casual dress|3
3 years ago|M|Plain clothes and always busy. Hard to find staff|3
4 years ago|Andy Fanthome|bad service but got a nice shirt so can't fault it|3
a year ago|Richard T Brown|Better than Next and River Island|3
7 years ago|Yaaseen Sheikh|An alright H&M store. Staff ok, store bit smaller than other branches.|3
a year ago|Radiya's Tiny Family|good|3
a year ago|Nishinta Mitra|Ok ok collection was there|3
4 years ago|Akila Sakthi|Quality for what you paid. Bur less size available|3
7 months ago|Owlie Wise|Useful for recycling|3
a year ago|Ann Tayler|Not much for older ladies|3
a year ago|Lamiska1985|Not a huge selection for tweens|3
a year ago|maria martins|Not the right shop for me|3
4 years ago|Susan Nixon|Not enough staff and not very helpful.|3
4 years ago|Olubukola Olose|Did not find good deals for the children.|3
a year ago|ThisIsIndoLife|Usual hnm|3
4 years ago|Roseline Alexander|Alway able to find something I like.|3
4 years ago|Mohammed Hassanali|Just another clothing outfit. Nothing special.|3
a year ago|Milene Bernardino|Not anything in special on collections|3
4 years ago|Muhammad F Karim|Need to be organised and more assistant|3
4 years ago|CHRISTIAN CHUKWUEKE|Not very familiar with the shop|3
4 years ago|Nicole Falleur|Average in amongst chain stores|3
2 years ago|Fazil Yilmaz|Nice one|3
9 months ago|florett brown1963|Looks confused..|3
4 years ago|Ross Brereton|Too busy|3
3 years ago|mirko sangrigoli|not great not bad|3
4 years ago|Vinod Singh Bist|Not much|3
a year ago|SIAKAMS|Normal|3
4 years ago|Peace and Serenity|Good choice of clothing|3
4 years ago|Vanessa M|Good.|3
4 years ago|Martin Cuffy|Small menswear section|3
a year ago|Andrew Mardjuki|Usual|3
4 years ago|Michelle Johnson|Value for money|3
4 years ago|Muhammad Naseer|Nothing much available|3
6 years ago|Dharshan Baskar|Quite slow on the queue|3
2 years ago|Michelle Johnson|Good|3
5 years ago|DC Reviews|Decent collection|3
4 years ago|Thila|Not what I was looking for|3
3 years ago|Stephen Dodd|Its H&M|3
4 years ago|Sabina Du|Just okay.|3
a year ago|Lena Vieru|(Translated by Google) The prices are very high for the quality of the clothes.  (Original) La calitatea care o au hainele sunt preturile foarte mari.|3
4 years ago|Mar Ramos|Hay mucha mercancía pero por el hecho de no haber sido tratada correctamente por un empleado, tuve que irme con las manos vacías.  (Translated by Google) There is a lot of merchandise but due to the fact that I was not treated correctly by an employee, I had to leave empty handed.|3
a year ago|Zdenka Herić|(Translated by Google) High prices, the selection of goods and sizes is not adjusted  (Original) Visoke cijene,izbor robe i velicine nije prilagoden|3
4 years ago|David Hrisca-Popoviciu|Mehhh|3
3 years ago|soraya 974|(Translated by Google) Fair  (Original) Passable|3
3 years ago|yash beeharee|(Translated by Google) God shopping  (Original) Gud shopping|3
4 years ago|Toktopuss|(Translated by Google) HM  (Original) H&M|3
3 years ago|Rasheed Haroon||3
3 years ago|Chayy||3
3 years ago|Alev Ozturk||3
3 years ago|sindhu pyneedi||3
3 years ago|Amit Dimri||3
3 years ago|Deea D||3
2 years ago|Martin Restelica||3
3 years ago|Neculai Ardeleanu||3
3 years ago|Krzysztof Szejduka||3
3 years ago|javid akbar||3
3 years ago|N Islam||3
4 years ago|The SILEM||3
4 years ago|Randy Ashie||3
4 years ago|Helio Nascimento||3
4 years ago|Kathy Kithikii||3
a year ago|Veronica Wells||3
3 years ago|Sharmarke0 Ahmed||3
a month ago|Savio Mathews||3
6 months ago|Marian Boboescu||3
4 years ago|Alessandro Bentivoglio Uva||3
4 months ago|Alessandro T||3
8 months ago|Derick Otoo||3
a year ago|Jacob Morse||3
2 months ago|BIJU C||3
10 months ago|Zubi Zafar||3
3 years ago|Ilie Tipa||3
3 years ago|GamesAndPlays||3
3 years ago|Jacob Coton||3
4 years ago|Gilda Gastaldello||3
4 years ago|Mark John||3
a year ago|Fang H M||3
2 years ago|Елена Попова||3
4 years ago|Oliver smith||3
9 months ago|Sue Marsh||3
a year ago|Angela Mcleod||3
4 years ago|Ryan Abram||3
2 years ago|Tunde Ogunsanya||3
3 years ago|Denis Vasilica (ItsFearless)||3
a year ago|Ginna Muniz||3
4 years ago|Agate Eglite||3
2 years ago|Gurvinder Kaur||3
3 years ago|Tiky Tiky Florian||3
2 years ago|Reena sajjad||3
10 months ago|Ahmed Jafar||3
4 years ago|Neha A||3
2 years ago|Olga||3
7 months ago|Hamzah Islam||3
5 months ago|Виктория Федорович||3
3 years ago|Kumi Akinloye||3
a year ago|Sanom Sema||3
2 years ago|Almaz Abebe||3
3 years ago|Mike Mann||3
4 years ago|Sound of Study||3
a year ago|Elena Mahmud||3
3 years ago|Jil ind||3
a year ago|Sharon Jolliffe||3
3 months ago|shanker saxena||3
a year ago|nathaniel Johnson||3
4 years ago|MARCUS90||3
a year ago|Yiu-Fung Kwok||3
a year ago|Courtny-Marie “Spring Bean”||3
4 years ago|Mia Bravo||3
4 years ago|Marius Lupu||3
3 years ago|Raquel Moura||3
4 years ago|Jimi Das||3
a year ago|Captain Hamada||3
3 years ago|vivian Teh||3
10 months ago|Alessia Ramella||3
9 months ago|Cecilia Licata||3
4 years ago|Nadia||3
a year ago|Adesoga Abudu||3
4 months ago|Robin Turner||3
4 years ago|Jon Willis||3
4 years ago|Silviu Alexandru||3
2 months ago|Noor Ahmed||3
4 years ago|Chris Moore||3
4 years ago|Daniela Ivanova||3
4 years ago|Wahhab Wahid||3
2 years ago|big mundo||3
3 years ago|Nazmin Alam||3
a year ago|Louise Hull||3
4 years ago|Tomas Canecky||3
9 months ago|Polina D||3
3 years ago|Khaled||3
4 years ago|Стефани Герасимова||3
4 years ago|Steve Smith||3
6 months ago|Sumi Rejoice||3
2 years ago|Laura Clinch||3
4 years ago|Michelle Shanks||3
3 years ago|Najeeb Kechery||3
2 years ago|Michael Abiona||3
a year ago|Robyn Cheeseman||3
4 years ago|Konrad Strachan||3
4 months ago|SANJU VARMA||3
4 years ago|Saadia H||3
4 years ago|Tadej Magajna||3
4 years ago|Silvio Sardella||3
a year ago|Konok Munshi||3
11 months ago|van jean||3
4 years ago|mitra ranjan||3
3 years ago|Satchmo Richards||3
2 years ago|Sanhita Dighule||3
3 years ago|Jason Gallimore||3
4 years ago|Shahjahon Saidmurodov||3
a year ago|David Olutunde||3
a year ago|Nur Ali||3
2 months ago|Andy Mina||3
4 years ago|Gina||3
4 years ago|T C||3
a year ago|Allana Dillon||3
3 weeks ago|Rubina A||3
3 years ago|Tanisha Lewis||3
a year ago|Kristina Zagorova||3
4 years ago|Andwhat13m3||3
a year ago|hi guys||3
a year ago|Mohammad Helmi||3
3 years ago|Kahina Lounas||3
a year ago|Prithish sen||3
4 years ago|Robin Caboni||3
a year ago|nina mundy||3
a year ago|Richard F||3
4 years ago|Katia 666||3
10 months ago|Dress Too Impress Empy Galeano||3
4 years ago|Mahir Faisal||3
5 months ago|Sandra Kert||3
a year ago|Orsolya Kemeny||3
4 years ago|Natalia Spinu||3
4 years ago|Michael Tucker||3
a year ago|Nolan Lewis (Mananman1974)||3
3 years ago|Dafne Lombardi||3
4 years ago|Emma Lilley||3
5 months ago|Zaysh Sk||3
a year ago|Stephen “Kirky” Kirk||3
3 years ago|Bogdan-Cristian Oaie||3
a year ago|Nicholas Anderson||3
3 weeks ago|Swaraj Dargode||3
a year ago|Christine Gorst||3
4 years ago|ItzJazzybee||3
2 years ago|Gavin Marsh||3
a year ago|Giorgio conte||3
4 years ago|Dennis Kariuki||3
4 years ago|Fabienne Price||3
9 months ago|Ian Armstrong||3
3 years ago|Ana Ponce||3
4 years ago|Christian Leo||3
4 years ago|fatimakabir||3
4 years ago|Vivart Pandey||3
3 years ago|Anne O'Brien||3
3 years ago|Andrius Andrius||3
3 years ago|Martina Bizoviti||3
6 months ago|Mohit Jain||3
a year ago|Shzeng Potter||3
4 years ago|Emilie Clubb||3
a year ago|Danie K||3
a year ago|Jay Khan||3
8 months ago|Nandeesh Thm||3
2 years ago|BARBARA TASSINARI BETTI||3
3 years ago|Natividad Munoz||3
a year ago|Renata Šimkutė||3
a year ago|Trace Mintah||3
4 years ago|Dermot Drea||3
8 months ago|Enchev Encho (ENNCH)||3
a year ago|Gabriella Rocha (Gabi)||3
3 years ago|Andrei Buzdugan||3
3 years ago|Malgorzata Tutak||3
7 months ago|Hussain Patel||3
3 months ago|Neil Turner||3
4 months ago|Zakia Khan||3
4 years ago|Tallie||3
a year ago|Aaminah Taheem||3
2 years ago|Kelly Rivera||3
3 years ago|Karen Smyth||3
8 months ago|Sree lekshmi||3
3 years ago|Antonio Bernardo||3
4 years ago|Charlotte Terry||3
a year ago|Maraz Talukder||3
2 years ago|Gesi Mimi||3
2 years ago|Oumou Barrie||3
3 years ago|Milena Smigielska||3
a year ago|Moj Ali||3
a month ago|pabelaabcqx tp||3
3 years ago|Prabhjot Singh||3
4 years ago|Dave Raj||3
3 years ago|J P||3
a year ago|Zugal Nandha||3
8 months ago|Dan Mudura||3
3 years ago|Nishath C.||3
3 years ago|Miroslava Kostadinova||3
4 years ago|Benjamin Waters||3
3 years ago|Miguel Silva||3
3 years ago|Rita Simão||3
8 months ago|זיו כהן||3
3 years ago|madhuri mishra||3
8 months ago|JoEl SEBASTAIN||3
a year ago|hi im a fan||3
10 months ago|Akbar Ali||3
4 years ago|Rabia||3
4 years ago|Natalia Muntean||3
3 years ago|Sal Mahmud||3
9 months ago|Ramona campeanu||3
3 years ago|Rosie Posie||3
4 years ago|Lidia Oleiro||3
a year ago|Nelufa Begum||3
a year ago|Sheikh Usman Shakeel||3
a year ago|Enzo Castro||3
3 years ago|Tiago Russo||3
a year ago|Joseph Grange||3
4 years ago|jfinchi||3
4 years ago|Christo mathew||3
4 years ago|Eirini A||3
3 years ago|joan nida||3
a year ago|Elena||3
7 months ago|Mircea Sabau||3
7 months ago|Osct||3
4 years ago|Mike O'Donnell||3
2 years ago|Bartłomiej Kaczmarczyk||3
a year ago|Michał Hyla||3
a year ago|eAssistant||3
3 years ago|Andrea De Lucia||3
a year ago|Francisco Javier Ponce Luque||3
2 years ago|Annie Akabogu||3
8 months ago|Ellie Cockburn||3
4 years ago|Hockey Delivery||3
a year ago|Saif Shaikh||3
4 years ago|mohamed kasim||3
4 days ago|Shafneed||3
3 years ago|Elizabeth Griiva||3
a year ago|vamsi krishna||3
a year ago|Sanaa Taweel||3
4 years ago|Andrey Talupski||3
4 years ago|Steven Dalsan||3
4 years ago|Hla Al rayan||3
4 years ago|miisss O||3
4 years ago|Drea Loving Life||3
3 years ago|Suha Saeed||3
11 months ago|Hansel Le Patric||3
4 years ago|alessia marcianò||3
4 years ago|Shafakat Chowdhury||3
3 years ago|Juliana CF||3
3 years ago|Varun Yeggina||3
a year ago|Shuaib Ahmed||3
4 years ago|Munazza Azhar||3
3 years ago|Majlinda Babasi||3
a year ago|Bela Kobori||3
4 years ago|Jarize U||3
2 years ago|Hazel Stanton||3
3 years ago|Abel Filho||3
8 months ago|Azmal|Two floor H& M store ground floor ladies and first floor mens and children. Has decent variety of clothing for all age and gender.|4
2 weeks ago|Lora Mckenzie|Beautiful vibrant clothes. Clean, neat and tidy. Parking available located in Westfield Shopping centre (Stratford). Food courts  available.|4
4 months ago|Ben Yusef|A current fashion- house. Liked by the younger population which it serves well. Good displays and decent staff. It's a part of the Westfield complex with all its amenities.|4
7 months ago|RPG|I have always found this shop very reliable as well as decent fashion. I am a man, so I come in one day in search of a kimono. I found a cream coloured one that also had a price cut to £20. I bought it and it matches my style, holla at your boy, bless.|4
3 months ago|Medley of activities|Large well kept store definitely one of the better h&m stores about|4
3 months ago|Emma Plows|Huge selection of clothing for men, women and children, although they left the security tag on an item, not a single person to assist me when the alarm went off at the door.|4
7 months ago|peruse aclip1234|I'm looking forward to getting my beautiful sequin dress here ear to wear for a night out out this weekend. It costs £35 and it's ridiculously gorgeous.|4
3 years ago|Mohnesh Kohli|A well managed store for men and women cloth and accessories.|4
4 months ago|Keith Burnett|Good choice of clothes etc Staff was ok|4
a year ago|R D|Perfect time to visit this store, I would say is early morning literally within the first or second hour of opening. Store was organised and not too busy so was able to have a good look around. A large range of items across the three levels. Women's clothes dominant the store of course and you can find something to suit any budget and age. They also have a small beauty section. Store is pretty amazing carrying accessories, swimwear, lingerie, footwear, sports wear, children's wear, men's and even a small  home section. Staff on tills are friendly and really helpful with a query I had. Didn't have what I went in for (beauty item) but came out with other things I needed. Good overall store.|4
2 months ago|H Begum|Two floor H& M store ground floor ladies and first floor mens and children.|4
2 months ago|sakthivel Palaniyandi|Good winter collection 👌.  Reasonable price. …|4
7 months ago|titi afolabi|The shop is on sales this Summer.. a good time to visit.  The counter lady was so pleasant and customer friendly.|4
8 months ago|miguel Alex|Limited stuff for men and not always the best quality the but during sales you can grab a good bargain|4
7 months ago|Ricky6981|Good range of summer wear. Really good prices and the quality is good too.|4
2 months ago|Helen Metcalfe|Always something wonderful and reasonably priced|4
a year ago|Nida Nas|My favourite store and is a big branch and I love the variety but once more I'll say the same thing the there's not enough staff on the shop floor to help customers.|4
2 months ago|muhammad ali|Good stuff for ladies and children.|4
4 years ago|Sunset SYRE|Picked up some things for my daughter as H&M stock a size 4 and my daughter is very slim, which is great. My only issue coming from a retail background is the staff on the tills in most shops. They always look so miserable! I understand working long hours and some customers can be quite testing, however, some of these people need to may be work on their customer service skills! Or just simple smiles would be a good start!!!|4
4 years ago|sonnie hutchins|I've shopped at H&M since the 90s and always return for the shopping experience of space, good floor visual merchandising and great products and good prices. However the last 2 visits have been disappointing with very ordinary stock and poorer quality fabrics and choices. It seems the company is hedging oooh the safe bet with nothing interesting or quirky in stock. So I'm not purchasing as there's nothing I can't get anywhere else at equally good prices. Pity really.|4
a year ago|Mr G|The good the bad & ugly of shopping in H&M, 1st the good, l always find great clothes at reasonable prices 2nd the bad, you can't find any staff to help with sizes everything is really self service 3rd the ugly, l bought a suit at full price about four weeks later it had gone down to half price 🤔 l deserve a badge for sticking with H&M|4
a year ago|John Bourne|Nice prices well stocked. Expect to queue if you need to use fitting room, one till takes cash as others card only, not over crowded.|4
5 years ago|Mac Miah|Nice store. Lots of choice. Wife loves all their clothes. Great maternity selection. Love the their glass lit lift the best tho. You must check it out. Proper physechelic|4
a year ago|Maame Amma|It was nice going in there, seeing all the different things they've got. I didn't get the dress I was looking for though 😁 …|4
a year ago|Emelia Nanaa|𝑽𝒆𝒓𝒚 𝒃𝒖𝒔𝒚 𝒉𝒆𝒍𝒑𝒆𝒅 𝒂 𝒇𝒓𝒊𝒆𝒏𝒅 𝒕𝒐 𝒑𝒊𝒄𝒌 𝒖𝒑 𝒔𝒐𝒎𝒆 𝒎𝒆𝒏 𝒔𝒕𝒖𝒇𝒇, 𝒕𝒉𝒆𝒚 𝒈𝒐𝒕 𝒓𝒆𝒂𝒍𝒍𝒚 𝒏𝒊𝒄𝒆 𝒔𝒕𝒖𝒇𝒇 . 𝑾𝒊𝒍𝒍 𝒈𝒐 𝒕𝒉𝒆𝒓𝒆 𝒔𝒐𝒐𝒏 𝒕𝒐 𝒃𝒖𝒚 𝒔𝒐𝒎𝒆 𝒔𝒕𝒖𝒇𝒇 𝑰 𝒔𝒂𝒘. …|4
11 months ago|Angela Rohanathan|It is a good store. I enjoied scanning through items and I found what I needed and purchased.|4
a year ago|Mak K (Angels mom)|Great for kids shopping,  i always find good stuff for my toddlers. Not much stuff for newborns though.|4
7 months ago|Dean James|Situated in Westfield shopping centre. You will find cheap clothes|4
a year ago|Aysha Sidat|Just a quick pop in and out. Not to crowded and didn't find what I was looking for.  Overall it was fine.|4
4 years ago|Steve Edgell|My daughter got got lucky here with a pair of cut-offs from the sale rack which fit her perfectly when she tried them on. Okay ambience - less snooty and bombastic than Topshop and not frenetic and headache inducing like Westfield's Primark. My daughter didn't like shop mixtape though.|4
a year ago|Md Jikir Hussain|Its a nice shop as well where lots of collections are available although price little bit high|4
6 months ago|Fatiha Gsm|There is a lots of Hijabi tunics and dresses.|4
3 years ago|Louise Al-Rudaini|Nice shop clean very well laid out. Good fitting rooms. Not too busy but bought nothing feeling poor hence 4 stars.|4
a year ago|Sabrina “ConsciousEye&I” Burrell|Nice store not as big as expected but good|4
3 years ago|theunknown|Needs more staff in areas but overall amazing place to shop peacefully|4
a year ago|Angad Kumar Shukla|Cheap and best|4
a year ago|Nick Shrestha|The layout of the store is a bit confused other than that store is good enough that it has menswear and home collection.|4
10 months ago|Luciana de Morais|Average HM store. Often lack size S in a lot of items, but still ok.|4
3 years ago|Suzie Cacciatore|Always good selection of sizes in all products!  And staff always friendly & helpful!|4
9 months ago|Suzie Bonsu|Good space with good options . I love the homeware section more|4
11 months ago|Steve Evans|Staff genuinely trying to be helpful but the store layout was confusing even for them.|4
4 years ago|AJ|Love the brand. I mostly buy my jeans here. If you want to keep up with the latest but affordable fashion; you should be shopping here.|4
2 years ago|Erica Alexander|Not too busy but hard social distancing in the shop which is the problem and not everyone cares about that. The shopping experience was good and lots on sale to choose from.|4
3 years ago|Jacopo Train|Always great to catch a look...... Homestuff is good looking!|4
7 months ago|Sylvia Talbot|Love this place always find something there i like.|4
2 years ago|Lisa Keating|The lights in store are very hot but a lovely shop for kids clothes great value for money|4
a year ago|John Bourne|Lovely range of menswear on the cheaper side than some other stores nearby.|4
10 months ago|Shahina Akthar|One of my favourite shop to buy to do shopping for my children|4
a year ago|David Chiwuoke|Always a good vibe in H&M good quality contemporary styles at prices that won't break the bank.|4
4 years ago|Fiona Chung|A small H&M but still managed to find a product and in my size.  Bear in mind, they only have one of each clothing almost in one in each size.  A very clean store.|4
4 years ago|Shar-Shar Ferrol-Fulgence|Love a bit of H&M but there was not enough sleep suits  for my baby 12-18 months and or a wide range.|4
a year ago|Lynne Higgins|I didn't actually go in there, but I do like the shop.|4
4 years ago|Chris Reed|Didn't buy anything, I just went to have a look and see what the place is about, loads of stuff some of it I would buy some I would not but that is down to taste anyway, I can't really comment on the staff and service as I had no interaction with them but the place looked alright.|4
4 years ago|HEMN SAID ALI|Quite good brand and prices are reasonable, product design and qualities also good, I like the seasonal clothes especially kids clothes are   Nice subjected to heath and safety.|4
a year ago|Hannah Khatun|Busy but clothes are nice. Domt go during peak hours|4
3 years ago|Joanna O'Meara|Good sized store, with lots to offer.  Staff are helpful and friendly, despite it being very busy!|4
8 months ago|Abdul Haseeb Punakkath|Lots of option for clothing.two floors as well|4
a year ago|Qamar Gilani|Good prices and not too bad clothes.|4
3 years ago|Sukuna|Great year end sales, very bright lights, many designs, I bought many kids clothing value for money..|4
4 years ago|Bomo Anthony|I went during the sale and was pleased to find some amazing items.  Perhaps I won't have bought otherwise if not for the sale.|4
3 years ago|Bee|Good nail varnish selection. Love their jewelry and home section as well. They do have some good buys.|4
5 years ago|Sophia Agyeman-Birago (AkqyaAmore)|New location is fantastic|4
4 years ago|Champ Washington|Cleanly store, perfectly priced, tasteful fashion. Same standard you would find globally. Whats not to like.|4
a year ago|Rosita Connolly|Clean not too crowded, friendly staff|4
4 years ago|Jackie O|Well stock, clean and tidy with tons of variety. Would defo go again. Staff are pleasant and helpful.|4
4 years ago|Taskeen Gilani|I saved £200 pounds when bought stuff on sale after Christmas! Came handy to give gifts when I went on holidays !|4
4 years ago|Maja Nowak|Great clothes for kids. Wish there was more choice for boys (although this applies to all other retailers too).|4
a year ago|David Lam|Very clean and spacious. The people work in there is helpful.|4
3 years ago|Cocco Ritza|Awesome store, I don't like that sometimes you have to wait way to much at the lift|4
3 years ago|its cherrí|Great store, big one, find for my 11 years old daughter what she need exactly . Thanks H&M|4
4 years ago|Prithi Fahima|Good quality clothing for reasonable prices just wish they had more midi dresses|4
2 years ago|Leigh Ann du Plooy|Quick and helpful staff, clean shop. Still no fitting rooms...|4
a year ago|mohammed kadir|Wasn't too busy so felt better than other stores|4
6 years ago|Michail|Nice, clean and well structured multi story shop. Excellent for finding fashionable and reliable clothing.|4
2 years ago|Ali K.|Great place with nice deals specially on kids clothings.|4
a year ago|Shaba Ali|Store is very big and has lots of space|4
4 years ago|Adam Langinham|Very pleasent experience. Staff very helpful with my query and locates my item.|4
3 years ago|Ash Rashid|Great clothes at great prices just need more for boys aged 8-15|4
a year ago|Mr Robot|Not as much range as they have online which is a bit annoying.|4
a year ago|Sabeeta Mushtaq|Found some really good stuff on sale as well.|4
4 years ago|mseunit barz|Looking for shirt for 14 year couldnt find his age. Also mens size small too big|4
3 years ago|Shary' S|Nice shop really clean, organised and fast till service.|4
a year ago|Liven it up|Wait 45 minutes in the queue but great surface!|4
7 months ago|Domenico Monardo|Sale clothing not good|4
4 years ago|James D|Not a bad shop,if it's what you need you will prob get it .|4
4 years ago|Aby V O|Great sale on at the moment. Downside: clothes not laid out by sizes on the sales rack|4
a year ago|Eftal|Why are the mens section in the places always so small|4
3 years ago|Simona A|Great store...|4
a year ago|Moazam Arif|The quality of products is good, worth to buy it.|4
4 years ago|Sabrina Brown|Brilliant store. Great customer services.  Helpfully staff.|4
4 years ago|John William|Lots of well styled, fashionable clothing and accessories at reasonable prices.|4
3 years ago|Tylor Stevens|Massive store at Stratford Westfield. Decent prices. Lots of items to choose from.|4
3 years ago|Jecoliah Samuel|This location in Westfield is always tidy, no clothes on the ground and the staff is very helpful|4
3 years ago|B T|Cheaply made clothes at cheap-ish price, like a up market primark.|4
a year ago|arrie dingley|Well stocked but no structure to what is where|4
3 years ago|amy thackery|Went in for a quick visit, had to wait round for tills to be opened.|4
a year ago|Christine Glover|Lots of choice not too busy|4
2 years ago|Munni Chowdhury|Liked this shop...it was clean and got some offer...|4
2 years ago|Umair Wallayat|Good store. Alot of collection.|4
2 years ago|Dobir Ahmed|Quality is not good|4
4 months ago|Victoria Sojebe|The place is nice|4
4 years ago|Chioma Nwoke|Love love this store. Stocks the best blazers around|4
4 years ago|Syed Islam|If you are on a budget, this is perfect and you can still be on current trends.|4
4 years ago|Vicky Kaf|Amazing fitting rooms|4
4 years ago|Catia Alves|There are always dirty items (shirts, coats) whenever I am shopping there and am about to try something out.|4
4 years ago|Tony Morris|Cool place. Not much in the Mens formal range|4
4 years ago|Tess 14|Good selection of clothes,  reasonable prices|4
2 years ago|Titilayo Fakunmoju|The place is ok|4
3 years ago|nicholas kyeswa|One of My wife's favourite shopping spots|4
3 years ago|Iulian Dumea|Great shop for all sorts of clothing!|4
6 years ago|sarah holland|Always grab a bargain! Shame they don't have a plus size section|4
a year ago|Salim Rarih|To busy and difficult to find items|4
4 years ago|Helen Chester|Getting to shop here more good value for money|4
4 years ago|R. Patrick|Brought some new some clothes. Reasonable prices.|4
11 months ago|RAHANA QURESHI|Very nice|4
4 years ago|Funny Stuff|Is not expensive and the quality for this price is very good.|4
a year ago|vittal roy|Best clothing network in london|4
4 years ago|Clifford Francis|My son loves this store.|4
4 years ago|Lynn Vince|Large branch of h & m good choice of items|4
a year ago|mariam adegoke|Good a bit pricey|4
a year ago|Paul Brewster|Extremely helpful staff 👌😎🤗 …|4
4 years ago|Kamran Na|Busy store as it happens to be in Westfield.  Overall ok.|4
3 years ago|Haritha velagapudi|Nice. But for kids options are less.|4
a year ago|Huma Khan|My favourite place to shop|4
3 years ago|Khan Nazimuddin|Is good 4r Cheap clothes.|4
3 years ago|Paulina K|Wish they would sort out some sections of womenswear.|4
3 years ago|Maryleen Kerrison|Had some great sale deals|4
3 years ago|Qaadir Onilewura|I always find what I need and what I dont. Hhahahahaha|4
4 years ago|Mary D|Very spacious and well organised.|4
4 years ago|C J Francis|Son loves this store.|4
8 months ago|Md. Al-Mamun Masum|Good products|4
2 years ago|Hatice Hatice|Well good quality clothes|4
3 years ago|A A|Quality stufd|4
a year ago|Nilesh Joshi|Great shopping experience|4
a year ago|vellala sudhanvi|Expected more collection!!|4
2 years ago|Zarka Zaheer|Always find a good offer|4
2 years ago|Margalida Bover|Good costumer service!|4
3 years ago|nora latapi|Huge shop with a good selection|4
3 years ago|Paul Lennon|Always a worth choice to shop at.|4
4 years ago|Sue Baynes|Different from some other clothes stores|4
a year ago|Kuberan|Good shop|4
7 months ago|Helena Markulis|Good|4
6 years ago|Samir’s Entertainment|Good collection of choiceful outfits.|4
2 years ago|Vamsi|Nice design and decent proces|4
4 years ago|Clive Justus|Affordable and wide range of clothing|4
10 months ago|Donnie Bruno|Best value|4
4 years ago|Satpal Singh|Selected but bit expensive stuff|4
a year ago|Niculaesei Gabriel|Best prices|4
10 months ago|Prince|Nice|4
a year ago|Opu Islam|Good collection|4
3 years ago|Linlada Luksananarapong (Odette)|I always there when I'm available|4
3 years ago|Kamil Abdulsalam|Not enough mens collection|4
4 years ago|Shafi Azam|Usual high street store in a shopping centre..|4
3 years ago|Zi|Moderately and reasonably priced|4
a year ago|Rabeeh Pullichola|Good collection|4
4 years ago|Anna Wiecek|Good quality clothes|4
3 years ago|Monique C|Good shop|4
a year ago|Itamara Dall Alba|Good quality|4
4 years ago|Nellija Sa|Nice and polite stuff|4
a year ago|benjir ahamed|Good collection|4
a year ago|Marisa Durao|Great shop|4
a year ago|Natalia Grigorita|Ok|4
3 years ago|Tanya A|Bigger venue lots of choice|4
3 years ago|Harjit Chana|Good choice of clothes|4
3 years ago|Jon Hall|Great sale.|4
4 years ago|Rifland DiasporaTV|An amazing H&M big Store,|4
a year ago|Indre A.|Was very busy|4
a year ago|Rekha Bhojwani|Best|4
4 years ago|Dawn Jacob|Good selection.|4
4 years ago|Mohammed A Rahman|Good place for shopping|4
4 years ago|Sandip Shah|Nice place for shopping|4
a year ago|lly dave|Good|4
3 years ago|Joe Li|Nice size H&M|4
a year ago|Tony O'Kane|OK|4
4 years ago|Gaurav Bhaskar|Nice range|4
4 years ago|Esther Sousa|Good prices|4
3 years ago|L C|Love this store|4
3 years ago|Margaret Nadeem|Good love it.|4
4 years ago|keerti pratap Singh|Great shopping place|4
3 years ago|manju prasad|Fashion..|4
a year ago|MD R.I. CHOWDHURY|Quality clothes|4
4 years ago|Faryal Fatima|Store is massive!!!|4
4 years ago|Sanjiwan Sharma|GOOD|4
4 years ago|Shabbir Hussain|Nice|4
a year ago|Johnson Wilson|Fab sectioning|4
4 years ago|dcore events|Affordable clothing|4
2 years ago|Ojevwe Brenda Pela|Varieties|4
2 years ago|Muhammad Shafique|Good shopping|4
3 years ago|nadesh kumar r|Lot of variants|4
2 years ago|Md Mushfiq Raihan|Meet expectations|4
2 years ago|Alin Eduard Costin|Interested|4
3 years ago|Hemant Sheth|Be selective|4
a month ago|Shazia Adnan|Always good tidy, less instore offers .|4
6 days ago|Ahammad Hussain|Nice big shop, very neat and clean. Prices of the products could be more reasonable.|4
2 months ago|Khalid Assime|(Translated by Google) Huge store very simple and well stocked. Very fashionable and classic item. correct price  (Original) Magasin énorme très simple et bien achalandé. Article très mode et classic. Prix correcte|4
6 months ago|אלי צור|(Translated by Google) The store on Oxford Street in London, a large selection, the sales team is neither courteous nor helpful  (Original) החנות ברחוב אוקספורד בלונדון, מבחר גדול, צוות המוכרים לא אדיב ולא שירותי|4
3 months ago|Gabriel silva|(Translated by Google) Excellent ready to wear store.  (Original) Excelente loja de pronto a vestir.|4
4 years ago|Kilian M|(Translated by Google) Fairly large store with a lot of choice (women - men - children). The prices are not too high, the sellers are pleasant and polite but there is often a long wait in front of the fitting rooms on weekends  (Original) Magasin assez grand avec beaucoup de choix (femme - homme - enfant). Les prix ne sont pas trop élevés, les vendeurs sont agréables et polis mais il y a souvent beaucoup d'attente devant les cabines d'essayage le weekend|4
3 years ago|Rosana C.|(Translated by Google) Great deals, impossible to enter this store and not buy anything, clean and organized. Kind employees.  (Original) Ótimas promoções, impossível entrar nessa loja e não comprar nada, limpa e organizada . Funcionários gentis.|4
a year ago|Pedro Rivas Barco|Se en cuntra muy bonita ropa para toda,ocasion  (Translated by Google) I know very nice clothes for all occasions|4
