date|user_name|review|star
3 months ago|Alexis Mas'|La verdad no hay mucha variedad, no me gustó mucho pero si no buscas nada en especial está bien, está cerca de muchas otras tiendas, entonces puedes ir a ver y también ver las otras.  (Translated by Google) The truth is, there isn't much variety, I didn't like it very much, but if you're not looking for anything in particular, it's fine, it's close to many other stores, so you can go and see the others.|3
4 years ago|Elizabeth Muñoz|Encuentras muy buenos basicos. Ropa simple pero de telas muy comodas. Accesorios lindos pero no muy buena calidad. Zapatos lindos para el precio. Compre tacones de emergencia para un evento y me sirvieron de maravilla. Tienen un programa de descuento cuando llevas una bolsa de ropa que ya no vayas a utilizar. Ellos lo reciclan o lo donan.  (Translated by Google) You find very good basics. Simple clothing but very comfortable fabrics. Cute accessories but not very good quality. Cute shoes for the price. I bought emergency heels for an event and they served me wonderfully. They have a discount program when you carry a bag of clothes that you are no longer going to use. They recycle it or donate it.|3
4 years ago|IBETH LEIVA|Es un hm es buena.... sin embargo para ser temporada de rebajas y saldos no hay mucho variedad de ofertas.... :( es mejor el de queen street a 2 ó 3 cuadra de ahí  (Translated by Google) It's a hm, it's good.... however, to be the season of sales and balances, there is not much variety of offers.... :( the one on queen street is better, 2 or 3 blocks from there|3
5 years ago|Julio Eccheli|(Translated by Google) Prices a little high and products very repetitive.  (Original) Preços um pouco altos e produtos muito repetitivos.|3
3 years ago|Vinicius Chucre|(Translated by Google) Reasonable! Already was better!  (Original) Razoável! Já foi melhor!|3
3 years ago|Sandra Carmona||3
4 years ago|phong Noxus||3
4 years ago|Benjamin Alexandros||3
4 years ago|JoAnne Herman||3
11 months ago|Maya P||3
3 years ago|Snigdha||3
a year ago|daniel leaño||3
2 years ago|Tate||3
4 years ago|Lurdes Pedro||3
3 years ago|riansares oliva gonzalez||3
a year ago|Kimberlee Sagadore||3
3 years ago|Johnson Liu||3
2 years ago|Francisco Rodriguez||3
11 months ago|Vitali Ioussoupov||3
a year ago|Maryam Ojani||3
3 years ago|Yenny Yu||3
3 years ago|Cassandra Tymochenko||3
4 years ago|Vaishnavi Reddy||3
4 years ago|Serena CM||3
3 years ago|Julie Cook||3
4 years ago|drDryden1||3
3 years ago|Danny Kim||3
5 years ago|N Y||3
4 years ago|Zilmar Foletto||3
3 years ago|Harshil Meraiya||3
4 years ago|Vinod Prajapati||3
a year ago|Sami Massimo||3
3 years ago|Ayeisha Rahman||3
3 years ago|Hassan Mahmood||3
4 years ago|V F||3
4 years ago|Henrique Guedes||3
3 years ago|Mona S||3
4 years ago|Laura Hardwick||3
11 months ago|Claudia Jara||3
4 years ago|kat||3
4 years ago|Markus C||3
3 years ago|Merilyn Vargas||3
3 years ago|FatimA SyeD||3
3 years ago|Jo-Ellen Ellis||3
4 years ago|Brian Legg||3
3 years ago|Johnny Silver||3
4 years ago|Ramadhan Abdulaziz||3
4 years ago|Kazi Ahmed||3
4 years ago|Isaac Gomez||3
3 years ago|Susan Scott||3
4 years ago|Seth K||3
4 years ago|Debby Parsons||3
a year ago|Todd Ryan||3
a year ago|Stacy||3
8 months ago|Camilo González||3
3 years ago|Teresa Pérez||3
4 years ago|Susanne Hilbrich||3
4 years ago|Jorge Nunes||3
5 years ago|Mayra Ballado||3
2 years ago|ed S on||3
3 years ago|DaViD J||3
3 years ago|Raiyan Rahman||3
a year ago|Ebrahim Jabbari||3
4 years ago|Anna||3
4 years ago|RAY||3
3 years ago|Neelam Kumari||3
3 years ago|Ian Yates||3
a year ago|XOChimmyOX (Chimmy)||3
4 years ago|prabh rajpoot||3
a year ago|Amrit C||3
7 months ago|Poonam536||3
2 years ago|Curtis Raymond||3
4 years ago|Gabrielle Martin||3
3 years ago|Dana Mitchell||3
3 years ago|Prince Owusu-Nyarko||3
4 years ago|Omar Alcalá||3
4 years ago|Namrata Gandhi||3
4 years ago|R Lam||3
4 years ago|Michael Scardamaglia||3
4 years ago|Fariba Nosrati||3
4 years ago|Jonathan Ng||3
3 years ago|Gianpiero Tagliaferri||3
4 years ago|Nate Blake||3
4 years ago|Aaliya Khan||3
a year ago|Thiago Felipe Machado||3
3 years ago|NABILA HANIF||3
3 years ago|Jason Wilson||3
a year ago|Priscila Natário||3
3 years ago|Anthony Reeves||3
2 years ago|Hamid Mohamed||3
6 years ago|David Cohen||3
3 years ago|Karan Sharma||3
a year ago|Reza Moosavi||3
4 years ago|Aiden Fortier||3
4 years ago|Iftekhar Chy.||3
4 years ago|E.||3
3 years ago|Kevin Young||3
7 months ago|David Chang||3
4 years ago|Mr Agu||3
a year ago|Elizapedia (lizapedia)||3
4 years ago|Kazi Ahmed||3
4 months ago|Dawa Sherpa||3
4 years ago|Swiss Sakura||3
4 years ago|Dhanush D||3
3 years ago|Patricia Plant||3
a year ago|jc tommy||3
3 years ago|Raj Manocha||3
a year ago|Mark Gilder/LivingMetropolis.||3
3 years ago|Kiran Kumar||3
a year ago|Ally Marino||3
4 years ago|Jacopos Giatti||3
3 years ago|Angelica Ziolkowski||3
3 years ago|Mofazzal Howladar||3
4 years ago|sandy de santis||3
a year ago|Monica Grando||3
3 years ago|Adele Noonan||3
4 years ago|Mo Aryaan||3
3 years ago|farzana ahmed||3
3 years ago|Ashley Anderson||3
9 years ago|Patricia Ruiz||3
4 years ago|DrDoom416||3
a year ago|Mistah T||3
3 years ago|Sabrina S.||3
12 years ago|Joe LaPenna||3
3 years ago|H||3
4 years ago|Meghan Young||3
3 years ago|공호진||3
3 years ago|Sorina Dragusanu||3
3 years ago|Zachariasz Billik||3
3 years ago|Silvia Sanz||3
4 years ago|Erin A||3
3 years ago|Lukas Segovia (Chipotte37)||3
3 years ago|Frank Villarreal||3
3 years ago|Rajtanay Basu||3
4 years ago|Bhavya R||3
2 years ago|Veronica Tran||3
11 years ago|Phil Livermore||3
3 years ago|simishyju 1990||3
a year ago|MJ||3
3 years ago|Maria Jacobo||3
a year ago|vimal khokher||3
4 years ago|Jourdene Barrett||3
2 years ago|Steven M||3
4 years ago|joseph Gaston||3
2 years ago|Melod Nawabi||3
3 years ago|Sasha Sh||3
9 months ago|srikant chakravorty||3
3 years ago|Taeja Lee||3
2 years ago|Youssef Elshaarawi||3
7 months ago|Greg Batt||3
4 years ago|nithin michael||3
3 years ago|Akhilesh Tekchand||3
3 years ago|sola joseph||3
a year ago|Sharath Reddy||3
4 years ago|Sallamaari Vainio||3
4 years ago|stephen curran||3
3 years ago|Bhavin Poladia||3
4 years ago|Kamran Zaidi||3
4 years ago|Trini D||3
3 years ago|Denise Studart||3
4 years ago|amna khan||3
3 years ago|kiran alvi||3
3 years ago|Shephali Prabhakar||3
4 years ago|Christopher Needles||3
3 years ago|Callum Heald||3
6 years ago|Thiru Mahal||3
a year ago|Jinal Gohil||3
3 years ago|james allaby||3
4 years ago|Alan Montañez||3
3 years ago|Man Yi Liu||3
3 years ago|Miss Canada||3
7 months ago|edgar chavira||3
a year ago|Matthew Qin||3
5 years ago|Bruno Ricardo||3
9 months ago|Nicol S||3
2 months ago|krishnokoli rc||3
a month ago|Paul||3
3 months ago|Mr Review|A good H&M location! Great selection, in multiple sizes. The fitting rooms were the downside. I don't know who designed this rounded curtain fitting room but I could see the people outside in the mirror through an unlosable crack in the curtain. The privacy was lacking. Don't sacrifice functionality for appearance, especially for a fitting room.|4
3 years ago|Tung Nguyen|I've been to the H&M store in Seoul, when they reduce the price 50-60% as I have bought many fine clothes. Even here, however, 70% discount but prices are still high compared to prices in Korea. I see there aren't many clients here. Probably also because people in this city prefer other famous brands.|4
3 months ago|Pat Ferret|Nice variety of products. As a graphic designer, I found it a bit hard to navigate the store. Could have better signage.|4
7 months ago|Vo Phuong|I was trying on the items and asked for a different size of a shirt which I picked from the rack. All the sizes were there, but the girl who went for the S.W.A.T literally said it was an online return. I had to go down to pick the size by myself. I didn’t want to ask her to go check again but I work at H&M too, so I know how the price tags from online return look like. That was a dishonest customer service from that staff, and I am disappointed with her working behavior.|4
10 months ago|shahrooz shamsizadeh|H&M The big branch of store on Eaton Center it's located on three levels and there was all kind of clothes foe kids and men and women. The place was clean and the stuff was kind and helpful. There was a little crowded and there was a line to pay. The price is firm and the quality and quantity of goods are acceptable. I recommend it.|4
10 months ago|Roohani Naik|I like the rate of change in the collection at this particular outlet. There is a shuffle of clothes displayed on the rack, almost, every other day. I dig the color palette of their clothes. It's often very preppy and casual. The price is affordable. The staff is sweet and helpful if you are respectful especially the ones in charge of changing rooms. The rooms are kept quite clean and they smell nice. The place itself is accessible. It is right on the side of the mall metro exit and in front of Yonge Dundas square. Can't miss it. There are two eaton mall elevators right beside the store.|4
2 months ago|Ruturaj Sindol|If you're a H&M fan this store is for you, great collection and friendly staff|4
3 weeks ago|Maisie Lee|Nice clean store. Just wish they had more smaller sizes in pants.|4
a year ago|Melissa Sepideh Ziaei|The staff is always helpful - but it would help if more staff were available to help.  Sales are good ; quality is good too. I like H&M because they are tailored for a small fit. My son is tall and slim.|4
3 years ago|Elizabeth Friesen|A very busy location, but always slightly messy due to the high volume of customers. The staff are constantly restocking and refolding, so it's not as though the store is being neglected. The cashiers are very friendly and the floor staff are helpful. With 3 floors, I always find many items I want. Everything is always on trend and the sale items are ridiculously inexpensive. The sizing is consistent so, once you know your size, you don't necessarily have to try everything on. The have a generous return/exchange policy, which makes returning items super easy, if you find you've made a mistake. Their jeans, in particular, are extremely well-priced. This is my go-to location. 😊|4
3 years ago|Anita Windisman|Large store on three levels. A bit messy, though.|4
a year ago|Ken Lem|It's for a younger crowd. I'm more uniqlo style but for the right age group H&M is inexpensive fashion and they used to accept recycled old clothing... Haven't been since the pandemic lockdown so might meed to update if they still do that service|4
6 months ago|Samiha Sabbour|Eaton branch vast space spread on three floors Women and home section is very nice|4
8 months ago|Magali Nieto|I like the clothes here but I think they are a bit expensive the quality is not that good for the pricebut she has nice clothes for the summer|4
2 years ago|Alejandro Flores|Sept 26 -  warm day outside and i was in the lookout for new pair of black denim pants. H&M are always reliable when finding the items you bought several years prior.  The reason for the star deduction  is because the space is not big enough between customers and also the fact that there was an alarming amount  of people inside|4
2 years ago|Samar Pattanayak|It's good place to buy your daily casual dresses both for men and women. You can buy t-shirt starting with $7 with different varieties. Good collection of jackets, caps trousers are there. You can find few home decor stuffs but it has very limited varieties. I visited during Covid, they have proper sanitization process for visiting customers. Good to visit.|4
6 years ago|Payam Masjedi|A huge clothing store with amazing and lively staff and great prices. It has a wide range of clothes with different designs for everyone with any age from 6 month-old babies to the grown adults of 50's. The place is very well maintained and the service is pretty quick regardless of crowded place.|4
4 months ago|Krishna Shukla|Cheap and best place to buy clothing|4
10 months ago|ROLLErBLaD FLY|Nice clothing store didn't go in or buy anything but yet always hope to do|4
3 years ago|Hope|Love their sweat shirts so comfortable and their prices are reasonable.|4
a year ago|Ghassan Nakhoul|I was surprised with huge variety of displayed merchandise at Toronto downtown branch  I can always find nice things to buy at a good price at H&M|4
4 years ago|Sé Tafari|Should have given 5 🌟 but the security guard ruined it. Telling me that my child is messing with the child size mannequins.  Stick to your job and secure the store by stopping shoplifters not children who just want to feel the clothes on the mannequins.  Love this location because it's the first I'VE seen with a housewares section.  Maybe the ladies and children's section should be on the same floor too; seeing that women are the ones doing most of the children shopping. It's a hassle to browse the ladies section then have to run downstairs to the children's... Especially if you have a stroller and cannot use the escalator.|4
a year ago|Jeff Racz|H&M is a scary place. Lots of fashion zombies walking around trying stuff on. Clones, so many clones that you will think you're on Kamino|4
4 years ago|Rahman Qureshi|The male section is on the bottom floor but it has a large selection and the staff is nice. The store itself is clean and it's easy to get to the rest of Eaton center too after you are done shopping here.|4
a year ago|Tami Dacks|This is a huge location. The staff was friendly and helpful. However, not all of the changing rooms were open and the lines were too big at the ones that were open.|4
a year ago|Tombo North|"They closed half the change rooms probably ""for covid safety"" so now instead everyone stands in a massive line 6 inches from each other between the racks of clothes"|4
4 years ago|Jeanette R|This location has a small home decor section (dining, pillows, throws, candles, bed & bath) - trendy colours & styles - pricing was great. Worth checking out.|4
a year ago|Mel Wong|I love the styles here at H&M it is my favorite place to shop , but sometimes I find the staff not very happy and they don't like to answer questions ( some other staff are very nice though).|4
a year ago|Alcohol|Clothes are affordable, styles are good as well. Problem I faced is finding right size . I dint get my size in the style I’m looking for|4
3 years ago|Neddie S. Bulaga|They always have a  good variety of sizes and design. This is my favorite HM store so far stocks are well organized and staff are friendly.|4
a year ago|Graeme Prescott|Clean  organized      technical issues with gift cards   added to some time spent waiting  but such is life|4
4 years ago|Rayan Hooda|Really good place. Lot of rush!! Good prices!! People are nice!! Spotlights they use make u look better in what you are wearing. Lot of selections!!|4
3 years ago|Esther Lee|Great selection of kids, women and men's clothing. Reasonable prices. Also have home decor, shoes, and accessories. Highly recommended.|4
8 months ago|Mevi Daniels|Nice clothe, a bit on the high side but affordable.|4
5 years ago|A M|The store is big, they have good sales and the manager really helped me out when I had some issues with a return. She was very honest and understanding!|4
4 years ago|Catherine P E|Super nice store, with different types of size and model of clothes you can find T-shirts, skirts, drees, boots different colors good prices|4
3 years ago|Sumbla|Great place to shop for decent personal or professional clothing. The store has so much to offer and the atmosphere is so lovely.|4
a year ago|leto BG|Very large store on several floors. Well located in the DT heart.|4
4 years ago|MM CN|One of my favorite places to shop , as I said on another posting work more on customer service and satisfaction but it is not only on this store it seems that customer service it's been forgotten as on many stores the re is no friendliness on service|4
3 years ago|Marie-Lauren Gregoire (MLG)|Service at this location is excellent. I was looking for a specific dinosaur t-shirt for my nephew and I was helped by a very nice sales associate.|4
4 years ago|Reiker Parker|Standard store with lots if good selection and staff. Not usually crazy busy so there's not a lot of wait to try stuff|4
a year ago|Warren W|Good selection of cheap and fashionable clothes for men and women|4
10 months ago|Nix Wilk|Huge store and selection. Staff are helpful and friendly. Houseware section has beautiful items!|4
3 years ago|Hari Bhaskaran|Good collection of clothing at affordable prices. There is a sale going on most times and you can get a further discount|4
10 years ago|Arceu Robert Arnuco|I had to say that I had a late lunch there and it just took a long time for our server to come up to us and ask us for our drinks and then for our food order. Then waiting for the food... To sum it up. It took forever. It's more of a place for just conversation that would go for hours.|4
3 years ago|Nisha Chandy|The staff seemed very helpful and they also have good collection for formal sweaters.|4
6 years ago|Lydia London|Good selection of the clothing and the store is kept pretty tidy. The staff are well informed.|4
4 years ago|Darren Cole|Particularly fun place for the ladies. Just ask my wife! Great store,  wide selection.|4
a year ago|aloma weiman|Nice selection of both ladies n gents items.|4
a year ago|Victor Bertrand|Shout out to Clavin in the home department who was so damn nice and helpful!|4
4 years ago|Mr. Wui (Monty)|Nice store. Lots of fashions. Prices are reasonable. Crowded with bargain hunters.|4
3 years ago|T B|Store is got good deal right now !But the cashes take to long to service evryone in the store!!|4
a year ago|Temel Reis|Great selection of new Spring Fashion is in..|4
4 years ago|Musa Mohamad|Great modern clothes for cheap prices.  Only shopped for sale items and it was ok|4
4 years ago|SJ Pillay|Great items but too vast Constantly needed staff's help for navigation|4
9 years ago|Clinton B|Awesome fish tacos, drinks are good, service can be great or sub par depending on your waiter.|4
2 years ago|Lyanne Korona|Modern, big, and everything I want I found here. Incredibly expensive for what it is, but I'm not complaining.|4
5 years ago|Lamson ngo|Very large H&M shop. There are a lot of clothes for all people, include decorating home things.|4
4 years ago|NEILA|Great selections of men & ladies clothing store with very reasonable prices.|4
3 years ago|Thuy Lai|Very excited to see that H&M has atheltic wear and home decor!|4
6 years ago|Alice Southey|It's fast fashion, but the look and quality is actually quite good for what you're paying.|4
5 years ago|Andrew Ku|i like h&m in general and this one is a wide one so overall it's better than most i'd say|4
4 years ago|Mohit Gogia|Great selection, decent prices. Wish they had their European lines in Canada.|4
3 years ago|Kelya M|Nice outfit for work .For casual to stylish ,you have a good choice|4
6 years ago|Musa Ahmed|Must be one of the biggest h&ms in the country! Great collection, the store looks very chic.|4
a year ago|Trish Hudyma|friendly staff... great prices... safe|4
a year ago|Sanju Dhakal|I've going here, they have more varieties|4
3 years ago|Kerri Blais|Great back to school clothes. Wish they had more plus size :)|4
2 years ago|Mandy Ng|Nice products at H&M Home and reasonable priced|4
4 years ago|Mehek Jumani|They can stock all sizes. Not much variety n stock for older kids n plus sizes..|4
a year ago|Sanghoon Choi|Very big. Can get a little confusing to navigate|4
3 years ago|Yemi Thomas|Love the price and quality of the basics selection here.|4
2 years ago|Elvira Timbang|Convenient the store The clothing is perfect fits|4
4 years ago|Olumide Orowole|Shopping experience was ok|4
3 years ago|Honey Randhawa|Good collection but they dont update the stuff.|4
2 years ago|Raj Rama|Great regular and sale priced merchandise 🙃 …|4
3 years ago|ROASTEZA COFFEE|MADE IN XHINA AND BANGLADESH MAINLY GOOD QUALITY PRODUCTS AT VERY REASONABLE PRICES|4
3 years ago|Anthony Sirizzotti|Decent quality, good prices, friendly staff|4
4 years ago|Joni Montz|Depending on location, you can find their amazing stuff.|4
5 years ago|Bruce Hobbsy|Stood in section for 10 minuts. no staff came to ask if I wanted to try anything on in that room. For Shame. For sham.|4
a year ago|Eng. Mahmoud Abd El Baset|Special price with good qualities|4
4 years ago|Rah Rah D.J|Buying xmas present love the children's clothes.|4
4 years ago|Wayde Zalken|Well-stocked with both children's and homeware sections!|4
4 years ago|Eftekhar Amil|good products .. quality tees made in Bangladesh !!|4
a year ago|Paula Braz Mc weeney|Nice people clean environment..|4
4 years ago|Ricky Franco|Great selection of clothing for Adults & children|4
4 years ago|Pragya Sharma|Good variety and great sale prices|4
4 years ago|Emerson|$5 T shirts? Think of all the slave labour that went into making that|4
4 years ago|Vanessa Feurtado|Needs more sizes between XL n plus size|4
4 years ago|Soliman|Heart of downtown.Just on Yonge and dandus.Big outlets with lots of collections.|4
4 years ago|Lisa Hallam|Normal H&M. A little too overwhelming with the selection and random distribution of such.|4
3 years ago|mo mo|VMF 2/5 .... service was moderate, keeping in mind it was a weekday!|4
5 years ago|Zenah Kassab|Some staff are very helpful, others not so much!|4
4 years ago|Ash Proctor|Big store but can get really crowded|4
10 months ago|Brenda. Arlene Bernet|Lots of different styles|4
4 years ago|Challa Srihari|Moderate price for purchasing men and women clothes|4
6 years ago|Hobart Ken|The price is very good, suitable for public shopping.|4
a year ago|Ishita Bhatnagar|There will be something for everyone!|4
9 years ago|Deepak Anand|Great for work lunch. Pretty extensive menu.|4
8 months ago|Joel Ezekiel|Has good stuff|4
4 years ago|Ross Carrothers|Pretty good but always busy.|4
9 years ago|Kenny Henry|Great food. Great staff. Great music and atmosphere|4
2 years ago|Surya Panda|Good place for shopping clothes!!|4
4 years ago|Chas E|Confusing layout not as good as it used to be prices seem high|4
3 years ago|Babak N|Good and less expensive clothes|4
4 years ago|Tenzing Choden|You'll go wild. Nice stuff. For everyone.!!!|4
5 years ago|Don Gor|Wide selection.  Good prices.|4
6 years ago|Andrea Hamilton|Love their home decor section|4
4 years ago|L. J.|Good overall, sizing is limited.|4
4 years ago|Nayeem Chowdhury|Good collection. Nice stuff.|4
3 years ago|pastel|ok variety but slowly killing our planet|4
4 years ago|Andrew Kamphuis|Long change room line but massive selection.|4
4 years ago|yoni|Trendy and affordable fast fashion clothes|4
a year ago|Prama (sunflowersandsunshine)|good customer service!!|4
4 years ago|Valeri Takev|A very good place for yonge people|4
7 years ago|William Li|Spectacular marketing displays on the Yonge dundas corner.|4
6 years ago|Barbara Nguyen|Good location, lots of inventory and floors|4
4 years ago|nikhil sharma|Good store friendly staff|4
a year ago|Radu Cureteanu|Decent prices!|4
4 years ago|Vijaya Chakravarti|Reasonable n HV varieties|4
6 years ago|Camilo Sarmiento|Great clothing selection in this shop|4
3 years ago|Positive Hypes|High price reasonable quality|4
4 years ago|xiTakeYaLZ|Good quality  and good price.|4
4 years ago|naveen kumar|Great variety for clothing|4
2 years ago|Lorraine Johnson|Staff helpful, clean.|4
4 years ago|SHILPA KONDEKAR|It was good reasonable prices|4
3 years ago|Olivia Smith|A little over crowded, over all good|4
a year ago|Deepika Jain|Nice collection|4
4 years ago|L Liggins|Clean and friendly with lots of choices!|4
2 years ago|Christiane Kelbe|Big store|4
2 years ago|alex su|good clothes and good price|4
3 years ago|Data Analyst|Great prices and merchandise|4
4 years ago|Laura Martinez|Good store for kids|4
2 years ago|Christin Gomes|Good quality clothes|4
3 years ago|*|Great for kids clothing|4
4 years ago|Shawna B|Fun shop!|4
4 years ago|Jade Goodwin|Clean, organized, nice staff|4
4 years ago|Luanne Daguio|👍 …|4
4 years ago|sarthak mehrotra|My all time favorite|4
a year ago|Salma|Not as much as I thought|4
6 years ago|Mainak Mondal|Cheap clothes that don't look that cheap.|4
3 years ago|Jorge Veloz|Good but basic|4
a year ago|Cheapav Lam|Ok|4
a year ago|Annie Bibi|Good variety|4
5 years ago|Sergey Alakov|It's an hm they are all the same|4
a year ago|Ismail Mohammed|H&M is the best!|4
5 years ago|Sagar Mehta|cheap, amazing collection|4
3 years ago|Tanisha Chambers|Great selections|4
4 years ago|Eric Chun|Stylish!|4
3 years ago|Manny Ghermeck|Great prices|4
4 years ago|tejasvi gangotra|Good collections|4
6 years ago|Mike LL|Elegant...|4
3 years ago|Nina Victory|Affordable prices|4
3 years ago|Johnny J|Nice store.|4
4 years ago|Ahmed Abou-Okail|Nice collection|4
4 years ago|Horto Ferramentas e Ferragens|Good|4
3 years ago|Fazeelath Fatima|Love|4
4 years ago|Vijay Patel|Nice|4
4 years ago|Kristen Lutz|Super busy|4
3 years ago|Candice Smith|Friendly staff.|4
4 years ago|Geraldo Luís Brandt|Nice place!|4
2 years ago|Simon Hill|Helpful staff|4
3 years ago|Liz Crouse|Lots of options|4
4 years ago|Ken Wilson|H&M Flagship|4
6 years ago|Vahid Aghakhani|variety of goods|4
3 years ago|Mayhan Layugan|Eaton centre|4
a month ago|Roger Velazquez|Una tienda con bastante surtido, buenos diseños, más orientados a la moda europea, estilizados y con colores más sobrios. La calidad de la ropa es regular, sin embargo las rebajas son bastante buenas, puedes encontrar prendas por 8 o 9 dólares en el área de ofertas. Si te encuentras por el centro de Toronto es una opción. Recomiendo explorar todos los niveles.  (Translated by Google) A store with a large assortment, good designs, more oriented towards European fashion, stylized and with more sober colours. The quality of the clothes is regular, however the sales are quite good, you can find clothes for 8 or 9 dollars in the sales area. If you are in downtown Toronto it is an option. I recommend exploring all levels.|4
2 years ago|Lalo Padilla|La tienda es de buen tamaño, lo que me gusta de esta tienda es que tienen ropa con diseños de la marca y de licencias por ejemplo de NASA, Disney , etc. El personal es muy amable y te apoyan en lo que puedan. Te ayudan a encontrar tallas súper rápido, lo que no me agradó es que estaba muy desordenado.  (Translated by Google) The store is a good size, what I like about this store is that they have clothes with designs of the brand and licenses for example from NASA, Disney, etc. The staff is very friendly and help you in any way they can. They help you find sizes super fast, what I didn't like was that it was very messy.|4
4 years ago|Aldo Medina|Extensa tienda de ropa con amplia variedad en prendas para caballero y dama. Precios no tan altos, falta un poco de señalización para ubicarse en tan amplio local. Buena calidad de ropa  (Translated by Google) Extensive clothing store with a wide variety of garments for men and women. Prices not so high, a bit of signage is needed to be located in such a large place. Good quality of clothes|4
4 years ago|Noelino da Silva Pitada|(Translated by Google) It's a good department store like Riachuelo C&A and others in Brazil good clothes at good prices I like to buy in this store  (Original) E uma boa loja de departamentos iqual a Riachuelo C&A e outras do Brasil roupas boas com bom preços eu gosto de comprar nesta loja|4
3 years ago|Ann moren|Buena ropa pero no tiene mucha variedad para caballeros. La ropa de mujer alguna muy bonita.  (Translated by Google) Good clothes but not much variety for men. Women's clothing some very pretty.|4
6 months ago|margarita silva|Geniales precios y variedad  (Translated by Google) Great prices and variety|4
4 years ago|Manoel Pereira|(Translated by Google) Excellent women's and men's clothing and accessories store with attractive prices.  (Original) Excelente loja de roupas e acessórios femininos e masculinos com preços convidativos.|4
3 years ago|yosi levy|(Translated by Google) An excellent place for those looking for cheap prices, especially good for children  (Original) מקום מצוין למי שמחפש מחירים זולים בעיקר טוב לילדים|4
3 years ago|Emma Contreras|Lindísima la ropa y los precios super accesibles.  (Translated by Google) Beautiful clothes and super affordable prices.|4
4 years ago|Keyla Medeiros Maia Silva|(Translated by Google) Good price and different styles of clothing  (Original) Bom preço e diversos estilos de roupa|4
4 years ago|Ali Mosleh||4
a year ago|Rosangela Albuquerque|(Translated by Google) good prices  (Original) Preços bons|4
4 years ago|Gino Cesar|(Translated by Google) A good option for shopping  (Original) Um boa opção para fazer compras|4
4 years ago|Manuel Jimenez|Ropa para toda la familia. Limitado para niños  (Translated by Google) Clothes for the whole family. limited for children|4
8 months ago|Vasugy “vanillachan” Chandrarajah||4
3 years ago|John Francis|(Translated by Google) Good but a bit small  (Original) Gut, aber ein bisschen klein|4
4 years ago|Explore BASHAR|(Translated by Google) Very good  (Original) Sehr gut|4
4 years ago|Carlos Gayoso R.|Nice and Chespirito!!!|4
3 years ago|Yun|ㅋ×|4
3 years ago|BHANU PRIYA||4
7 months ago|Stephani Braga||4
3 years ago|Sakhir Hossain||4
a year ago|Narayana Pillai||4
4 years ago|Sidharth Saju||4
3 years ago|Rakesh karasi||4
4 years ago|Deena Ashizawa||4
3 years ago|Franky Edder||4
3 years ago|Kandukuri Manikanta||4
10 years ago|Scott Robinson||4
3 years ago|Tihomira Pachova||4
2 years ago|Mor Anucov||4
3 years ago|Angus Cook||4
6 years ago|Mitul Shah||4
4 years ago|Naresh Kuwor||4
4 years ago|Mustafa A||4
3 years ago|Fazila Mohammed||4
3 years ago|A T||4
3 years ago|Daniel Bai||4
4 years ago|Sachin Manjaiah||4
4 years ago|Jesus adalberto Torres Fonseca||4
7 months ago|chetan naik||4
2 years ago|Angelyn De Vera||4
3 years ago|pratik varia||4
4 years ago|Marwa E||4
4 years ago|satinder kaur||4
3 years ago|Behzad Behzadipour||4
3 years ago|Ritika Kalra||4
4 years ago|ST TO (BG_007)||4
10 months ago|abhishek arya||4
a year ago|Andrew Ve||4
8 months ago|Walter Octaviano||4
4 years ago|ankita vala||4
3 years ago|Martha Mwai||4
4 years ago|Muhammad Ahsan Tanveer||4
6 years ago|Preriit Ahuja||4
3 years ago|Cleverson Thoaldo||4
4 years ago|Amit Chattoraj||4
3 years ago|Sachin Rajput||4
3 years ago|Arvind Saini||4
4 years ago|Syng Shin||4
3 years ago|G. Zambrano||4
2 years ago|Carlos Alberto Zuniga Mejia||4
3 years ago|Angela Ferguson||4
11 months ago|Gouri Vinod||4
4 years ago|Marcus||4
7 months ago|Mobin Sharif||4
2 years ago|Della D'souza||4
a year ago|puneet pahuja||4
4 years ago|Kyle Gedge||4
3 years ago|shezote talukder||4
a year ago|durgesh vishwakarma||4
4 years ago|Raajan Vyas||4
3 years ago|Curtis Heinzl||4
a month ago|Raj Buch||4
3 years ago|Tim Gassner||4
a year ago|Taranveer Singh||4
8 months ago|Troy Piper-Bowen||4
3 years ago|Andrea B||4
a year ago|flo nil||4
3 years ago|Sandeep A||4
4 years ago|Charles Sawh||4
3 years ago|radhika kapoor||4
3 years ago|Zahra Salamati||4
3 years ago|Mohamad Tarhine||4
3 years ago|Seow Wei Han||4
4 years ago|Neel Vakil||4
9 months ago|MDian “MDian” Jam||4
a year ago|Dave Nevarez Marquez||4
4 years ago|Sheila Budzyszyn||4
9 months ago|Jeannette Rodriguez||4
4 years ago|Fatima Parveen||4
3 years ago|Saif Al-Alul (MSA448)||4
4 years ago|Saifullah Syed||4
3 years ago|vinod manavi||4
3 years ago|Nikkia Roberts||4
4 years ago|Blossom||4
3 years ago|Anuja Sharma||4
3 years ago|Debjani Tripathy||4
2 years ago|Chris C.||4
9 months ago|Joanne Lawson||4
3 years ago|Kelly Chen||4
2 years ago|Poojitha Bejugama||4
3 years ago|Ashley Mansfield||4
2 years ago|Austin Wu||4
3 years ago|nitin khandelwal||4
a year ago|Claudia's Crazy Life||4
9 months ago|Francisco Peralta||4
4 years ago|pankhuri khatri||4
8 months ago|Zainil Samnani||4
3 years ago|Terrence Buckmire||4
