review|class
Even though this is a somewhat large store, the staff usually does a decent job at keeping it tidy. There are far too many racks and tables jammed into the space, so navigation can be a hassle, but the sale section can't be beat.|1
Great selection, but long checkout lines|1
I’m not a particular fan of H&M, but I do find something worthwhile from time to time. This H&M is the largest I have seen to date and has a massive selection. Definitely worth stopping in if you have the chance.|1
Love the size of the store ! It contains way more than a normal store has and it has a huge men's and home section. The only downside is the long lines at the cashier; they never seem to have enough staff available.|1
Good place to get all you need for your home and clothing|1
I like the selection they have here and the deal are great. the custmer service is ok. I wish they would be more welcoming when you enter the store or something. Its cool though|1
Great options for cute clothes! Really good prices. Certain racks are really crowded so it's hard to get clothes off of them|1
It is comfortable to do clothing 3shopping because the store is spacious and has plenty of products. But H&M HOME doesn't has much products.|1
It's small for an H&M and the selection isn't that great but it's still a good store and they have some amazing deals from time to time.|1
One of the bigger H&M stores.|1
Large selection of clothes. Mens in the first floor and womens and H&M home on the 2nd floor. Surprised to find that there is a H&M home section.|1
Great clothes but busy lines! People are not social distancing on a busy Sunday afternoon there|1
This is a huge store and usually in decent shape. (Far better than the downtown location) The Home and Men collection both worth a visit.|1
Some good 100% cotton quality tops and I like their recycling old clothes to get discount program|1
Great selection of essentials, good if you need a quick closet update or you want a trendy piece for a cheap price.|1
Cheap and best.. good clothing options.. collection of formal wear although not so great!|1
Awesome store! Can find fast fashion pieces at a good price.|1
Somewhat clean and very claustrophobic. Well organized store. Friendly employees. Great service.|1
Great clothes, great prices, excellent location. However, not very well organized|1
Good selection and great location|1
Two stories gives room for a lot of clothing options. And they have home goods at this store as well.|1
Nice branch. a big selection and it has a home department which is nice. Good location as well.|1
Good selection but it's over picked so you won't find much late in the season.|1
Affordable European style. The store is usually organized so is easy to find what you are looking for!|1
Newly renovated two floor store. Always packed so be prepared to wait in line.|1
Smaller than normal store, but very helpful staff|1
Nice store, clothes were reasonably priced|1
Has amazing collection. Sales are must visit.|1
Staff is quite rude .... Cambridgeside h&m staff is far more helpful and courteous.|1
Good basics! Also love the accessories. Nice salespeople.|1
Great place to pick up socks underwear a cool sweater|1
Large store with multiple levels. Very clean, no bathrooms for public although.|1
Decent deals and a full room of H&M Men selections!|1
Good location for H&M in Boston. One of the largest in town and with good selection|1
Good selection, update collections. Although weekends can be messy .|1
Flagship store,  friendly staff,  large selection for great prices.|1
Standard H&M store, big selection plus H&M Home line.|1
You can bring clothes there or fabric and get a 15% discount.|1
Great selection of women's clothing.|1
The only average shop in this street, well equipped.|1
You can find great sales here!|1
Love the clothes, good price!|1
Good location. Decent clothes|1
Unlogic placement of goods, but if  you have more time you can find there something for you|1
Large H&M with good collection and friendly staff.|1
They have something for everyone. Inexpensive.|1
This store has H&M kids and H&M home as well.|1
Good stuff, good price!|1
Very large H&M around this area, And also lots of options|1
Good place for youth clothes|1
This store in particular is a good experience.|1
Always running out of medium sized.|1
Pretty nice store!|1
A great place for lingerie...|1
Great men's selection|1
Very affordable clothing|1
Nice place for a good shopping.|1
Only H&M i  Boston area|1
Big, organized and pretty clean|1
Brand names for less! No kidding!|1
Friendly staff and many options|1
Nice Collection and Price...|1
Inexpensive fashion with a euro flair|1
H&M underwear rocks. Lol.|1
Very nice|1
Good discounts in Thanksgiving|1
Always a universal store to shop|1
Good clearance sale|1
Great bargains|1
Decent prices.|1
Good customer service|1
Very helpful people here!!!|1
Ooooo fancy|1
Great options|1
Create|1
Good|1
Mucha oferta y buenos precios  Lots of offers and good prices|1
Swedish chain that offers good prices and good quality. A thousand times H&M at any Forever 21. I bought underwear and socks there for the next 10 years.|1
Lugar bien ubicado y grande. No me convenció la mercadería. Los saldos eran Espantosos y no había la calidad que tiene esta cadena en Europa  Well located and big place. I was not convinced by the merchandise. The balances were appalling and there was not the quality that this chain has in Europe|1
Big HM, you can always find something. Too bad the fitting rooms are still closed.|1
Encuentras ropa para todo tipo de reunion los precios bastantes accesibles buena ubicacion trato adecuado.  You find clothes for all kinds of meetings, the prices are quite affordable, a good location, adequate treatment.|1
Centrally located in Boston in a beautiful building with plenty of clothes and helpful staff.|1
Demorado para poder pagar  Delayed to pay|1
Nice but a little messy. Sometimes you can't find another shoe in a shoe|1
Good price and great quality clothes!|1
Nice store for casual clothes|1
Buena ropa y a un precio moderado ..  Good clothes and at a moderate price..|1
Ropa de calidad media precios moderados  Medium quality clothing moderate prices|1
Good price|1
Buena calidad y precio.  Good quality and price.|1
Muy completo, con parte para el hogar  Very complete, with part for the home|1
Buen lugar y buena la cerveza!  Good place and good beer!|1
Buenas ofertas  Good offers|1
aesthetically pleasing and i personally love the vibe of the store. there’s cute clothes there but most of the clothes for the chilly season are overpriced.|1
It is an nice place for shopping. The prices are very reasonable and some are very cheaper. I bought a Jacket for 10.99 and the original price was around 200.00|1
Stylish items for affordable pricing. Repeat customer.|1
Always like this location, it's perfect spot, staff always nice and helpful|1
Very clean, beautiful. The 2022 collection there now is very clean lines and focused on shades of grays, beige, black|1
I wish I visited H&M more often. Pretty nice collection. I recommend buying tshirts from here, but not jeans or shoes.|1
Fairly affordable clothing that keeps up with style and quality. Staff are very friendly and helpful. The store keeps up a sustainable mindset as well, often giving out discounts for staying sustainable. The layout of the store is fairly open and well organized, making for an easy way to find the clothing that you need.|1
I'm not much of a shopper, but I like this store. Nice, casually fashionable stuff at a good price.  A great selection of children's clothing on the second floor.|1
Really good time. Loved the two girlies in the front. Caught an employee lackin'. Copped some really good clothes. 5/5|1
Very large selection of hm clothing, I've never seen so many clothes at one store, I didn't even know they had an hm home section.|1
I love this location because they always have a lot of variety and the store is kept in pristine condition being in a downtown location. I can find dressy clothes, business clothes, casual stuff, accessories, and even bikinis here. This is my favorite HM to visit around Boston where I live so it must be the best!|1
I mean, let's just say my entire wardrobe is from H&M. I go shopping here seasonally dressed like I own the place, and I have customers approach me for help thinking I work there. Fortunately, I'm knowledgeable on styles and colors currently on trend at the different locations. Excellent staff. Professional service and simply great sty!  [Excellent men collection.]|1
Downtown Boston. Very nice store. Clothing for the younger generation.|1
This is a great place to get needed clothing for cheap. In October, I needed to get a pair of black shorts for work. It was hot outside and the Fall clothing was in season.  However, they still had some inventory for the Summer left, and it was convenient that I didn't have to sweat my tomatoes off wearing black pants on a hot and humid day.  While there, it was nice to see that they give discounts for returning used clothing back to them in an effort to recycle. The impact that this has on our environment and the effort that H & M takes to give this opportunity makes me more cognizant of buying their stuff.  I will say, it tends to look fashionable, not Derelict-y enough but there is always a slight consideration to buy their stuff. The recycling they offer and the discount because of bringing in their used clothing is important in my consideration.  Always clean and friendly, expect a greeter at the door and at least a few people in front of you at the register, but you will get out fast enough, its fast fashion, after all!|1
"This was a whirlwind of a shopping trip.  I went shopping the Sunday of the black friday weekend found three pairs of pants, a shirt and a cardigan. When I went to be rung up, they told me that if I brought in a bag of clothes to donate they would take an extra 15% off.  It just so happened that I had a bag of clothes to donate back in my car in Cambridge.  The cashier offered to hold my items while I got my clothes to donate.  Before leaving I asked the cashier what time they closed and she replied ""9 or 10. I don't remember"". So I went home, did some errands, ate dinner and grabbed the bag of clothes. At this point it was 7:40.  When I looked up driving directions back to the store, I saw that the cashier was mistaken and the store closes at 8 PM on Sundays.  After quickly driving over to back bay and I arrived at the store at 8:00 PM on the dot. The cashier who told me they closed at 9 or 10 was actually at the door and was initially not going to let me in.  She then remembered me and said she'd talk to her manager. Her manager, Kingston, was amazing. He came over, let me in, took me to the register, called over his coworker Jade to help me and gave me 15% off for my clothes donation.  Jade was also quite pleasant and helpful.  Kingston and Jade, you were absolutely wonderful and turned the whole experience around for me.  Cashier who's name I did not catch, everybody makes mistakes. Thanks for helping me."|1
I enjoy shopping in this store. Friendly and warm staff, lots of options, a very organised store despite heavy traffic. I enjoy shopping here! A must visit for casual wear!|1
most comfortable pants in khaki on sale for $15. I also got a navy knit dress that will look good when I lose some weight around my inner tube. I also like some of the bags. I will now be taken more serious by other people for wearing these pants and the khaki top. I bought a green jacket here for $10 a thick jacket to wear in winter in dark green satin|1
"Great selection! Friendly staff! Awesome Location! I couldn't of asked for anything more! I've been to some H & M stores where you can't help but wonder.. ""why do I even bother to shop here?""... bc the customer service is sooo BAD. But this (Thank God) was not the case! One of the best shopping experiences I've had at H& M thus far and I'm happy to say I will be coming back!"|1
I love H&M they are amazing when it comes to trends and fast fashion. The only thing that continues to concern me is the ethics of the business. Are workers around the world provided a safe work environment and a living wage?|1
Good quality at reasonable rate.|1
Tremendous sale going right now! Love it there cause they try to keep things organized and clean all the time! They do such a great job!!!|1
I love it! Have different areas depending of the style that are you looking|1
Better store than other H&M.|1
Always good experience.Staff is friendly and helpful.Store is clean and organized.Only draw back is every time I shop Small sizes in Easy Iron shirts and Super skinny pants and Chinos is lacking.|1
McKayla at the Newbury St store was so helpful and very friendly and welcoming helping us checkout. We definitely be back to this store!|1
H&M, it’s awesome. Always down to buy inexpensive clothes that are pretty stylish.  Good experience at this location. Would recommend. Stay classy.|1
Better than a lot of H&M I have seen in MA. Have useful stuff. Located in a great hanging out spot. Lot of other shopping places and nice food spots.|1
Mid quality very affordable cloathes for young and children. So sportif appearance must visit everyseason for daily cloathes|1
I love that this H&M store is located in a convenient place in the Back Bay. I also love that their clothing is affordable. I also love that their jewelry is extremely affordable. I really, really, really LOVE H&M.|1
Great store, good location and I can always find my sizes 👗 …|1
Great place to shop.... Amazing deals.... Lots of options and variety of items.... Specially their collection of items for petites really helps as many other stores are always out of xs items!|1
Very Big 2 floors Wow beautiful experience and clean dressing rooms.|1
Really great selection, friendly staff. Everything you'd expect from a clothing store.|1
It's big. Quality is good. Nice staff.|1
If you are shopping for baby clothes, this is the place for you. Quality organic cotton, adorable prints for boys and girls.|1
Great store, really great prices. It somehow feels like an upscale store in the middle of Manhattan, but it's here in beautiful Boston.|1
Good range of clothing at affordable prices. Great staff, very friendly and helpful.|1
it's good place for shopping not very expensive neither cheap but neat n clean.|1
Large selection of babies, infants, toddlers clothing|1
Very large H&M, has an entire section for home furnishings that you don't find in most H&M's|1
Best H&M I've been to it's huge you can find just about anything you need and it's cheap.|1
Store of H&M is very small in Boston, I liked the place but very limited collection|1
Nice place|1
Nice store and friendly staff|1
Great prices, stylish clothing...and the employees were helpful!|1
I love this place! For my children's and for me!|1
First time there,  found a biker jacket on sale. Last one n in my size. 🤗 …|1
This is a very trendy shop, does offer great prices, limited men's selection.|1
Really clean and well-lit. Staff was visible and friendly, but not aggressive.|1
Amazing selection for a decent price. 10/10 would recommend.|1
Nice place in downtown Close to restaurants|1
The home section of this H&M is why I'm giving it 5 stars... It's amazing!|1
Lots of merchandise to choose from and great location for tourists, in front of Copley Square.|1
My wife thinks I look great in their clothes, I think so too|1
Its large and spacious. It has everything and excellent selections|1
Great deals! Love my new cozy sweaters!|1
My favorite H&M along with the one that used to be in downtown crossing|1
The|1
Always a good selection of clothes and styles but larger sizes are hard to come by|1
They have a variety of clothes, shoes and bags. Staff are very friendly.|1
Nice place to shop. No haggling by the workers|1
It's an H&M, everything that you would normally expect.  There's a home section, but nothing to write home about.|1
Great prices, great selection of items.|1
Wife loved going here even has a home section|1
Super fast service, very clean. Perfect for lunch|1
One of the cleanest H&Ms I've ever been to|1
Great store. Good collection.|1
They had what I was looking for save my life|1
I didn't buy anything but my wife did.|1
My favorite clothing store everyone should have HM CLOTHING|1
Good service, great promotion, cool clothes|1
Biggest HM store around here. Lots of inventory / sizes.|1
I love shopping for clothes here|1
Nice clothes, good prices!|1
Good for cheap Staples and seasonal pieces|1
Great prices|1
Good clothes. Staff was great.|1
Wonderful people. Kind and helpful, as always|1
If your into the catalog of H&M, this is the store for you|1
Best clothes, great sales|1
Very good clothes and stuff|1
Great clothes and sale's|1
Good place fot shoping with good prices|1
Always best prices 👌 …|1
Perfect and cheap clothes 👌 …|1
Good selection of clothes|1
Yes we will shop here again|1
Decent prizes, great styles|1
Fast to be served, knowledgeable staff|1
Great location, and sales today|1
great store.|1
Got a tacky sweater. Was successful.|1
Love it great store|1
Always clean and neat!|1
Nice place..love it|1
They have everything I need.|1
Great stuff and great staff|1
Really nice store.|1
Awesome!|1
Great buys|1
My fav|1
Great deals!|1
HUGE. NICE CUSTOMER SERVICE|1
One of my favorite|1
This is a huge H&M store|1
I love this store|1
Always something to buy it!|1
Awsome !|1
This H&M is bomb!|1
Sale is one now|1
Great experience|1
Best style store|1
Friendly staff!!|1
Great collection|1
Big selection.|1
Great|1
Perfect for designers|1
Clean and tidy.|1
Great store|1
Well stocked.|1
Superb|1
Favorites|1
Awesome|1
Nice|1
Lovely|1
It's cheap|1
Great place|1
European clothing!|1
Love this place|1
Love love love|1
Absolutely fantastic customer service!|1
Este lugar M&M HOME es una tienda genial tiene 2 pisos y hay ropa para hombre y mujer y los precios son variados con una atención excelente  This place M&M HOME is a great store it has 2 floors and there are clothes for men and women and the prices are varied with excellent service|1
Genial Estilo, ropa muy linda  Great style, very nice clothes|1
Tienda de ropa  Clothing store|1
Muy buenos precios, bonita ropa, me encantó  Very good prices, nice clothes, I loved it|1
Esta es una de mis favoritas, amo la ropa bonita y mi estilo.  This is one of my favorites, I love nice clothes and my style.|1
Very good store with a variety of clothes. Approved !!!|1
Bonita ropa bien atendido. Recomendado  Nice clothes well taken care of. Recommended|1
Los artículos son de muy buena calidad y me encantan los especiales.  The items are very good quality and I love the specials.|1
Buenas ofertas y es bastante grande  Good deals and it's pretty big|1
Omg está tienda en especifica es todo con algo más 😻  Omg this store in specific is all with something else 😻|1
barato siempre encuentras algo muy buen servicio  cheap you always find something very good service|1
Lo mejor en ropa .viaja sin equipaje y compren allá ...  The best in clothing. Travel without luggage and buy there...|1
Excellent and sweet prices|1
Encontre las zapatillas que estaba buscando a un super precio  I found the shoes I was looking for at a super price|1
Muy bueno  Very good|1
👍🏼 …|1
El lugar más barato para comprar en Newbury Street.  The cheapest place to shop on Newbury Street.|1
Almacén con productos de calidad a Buenos precios  Store with quality products at good prices|1
Buenas ofertas y buena calidad  Good deals and good quality|1
Approx|1
Por.la variedad de prendas de vestir  For the variety of clothing|1
Very cool and cheap|1
Buena ropa  Good clothes|1
Faaaaa.... Me encanta  Faaaaa.... I love it|1
Excelente  Excellent|1
Me encanto!😍  I loved it!😍 …|1
To be approached|1
Buenos precios  good prices|1
Tranquilo  Don't worry|1
Super recomendada  highly recommended|1
I would not shop here. The commercial has the MOST Horrific looking outfits and the black haired women is so hard to look at...for goodness sakes please  do something with those  eyebrows. Just poor fashion and taste all around.|0
I came to H&M Lakeland and it was the worst experience. The fitting rooms close 40 minutes before the clothing store closes. The customer service was terrible. And the teens that work there don’t have any customer service skills and have a terrible attitude. I came with my mom from out of the country and It was a Horrendous experience.|0
Basically, the mall is 2 steps away from closing. Nothing in it is worth anything. And unless you want Chinese food, there's not much to choose from to eat. There is now 5 Chinese fast food places in the food court, and that's about it. Go to Brandon, Tampa or Orlando. This place sucks.|0
This is my experience after trying to get in contact with the mall manager over several phone calls, none of which were answered or returned. I have sat in the mall management office for 10 minutes now with no offers for assistance. One of the employees looked at me through his door, then looked down and dramatically exhaled, clearly showing contempt for their customers. He closed the door, and I could hear what sounded like it couldn't be anything but a belt being fumbled with, and then a zipper. Some unnamed representative finally came up to speak with me, and she told me that performing permits aren't distributed, despite a security officer having told me they can be. I am not just fighting for myself, I want to get a shade put up over the bus benches so other people and I won't have to suffer, baking in the insane heat that Florida is famous for.|0
I'm a fan of the FYE store and finally went around the entire mall recently with my service dog and my mum. The Dillard's is like something out of an early CSI (original) episode, kinda creepy, mysterious stains, and smells like dead something. The staff I encountered throughout the mall were really friendly and had great service dog etiquette. I was shocked to learn that they pretty much just let any dog inside because the owners didn't educate them about service dog laws (did a quick run down with a security guard and Claire's employee, misbehaving dogs, SD or not, can be asked to leave). After we grabbed a quick lunch at the food court, I was disgusted to spot my service dog investigating a bunch of bugs crawling across the floor. After that, we promptly left. I doubt we'll return. The staff we met were nice, polite, and helpful, but bugs around food is not okay.|0
I purchased a bathing suit in Miami and tried to return it since I didn't use it but no one informed me of he no bottom return until I went to return it in Lakeland.  I just want to know why the hell would you return the top not the bottom that's a stupid policy.  People try on them bathing suits in the store but you all won't return them.  I will not purchase from here anymore due to that stupid policy and because when I purchased the bathing suit the policy should have been told to me and I wouldn't have purchased it I would have went elsewhere.  Never again.  Make sure this policy is told to your customers because I wouldn't have know until I purchased the bathing suit since the policy isn't posted up in the store but only on the back of the receipt.|0
(2019)  The locator thingy is in the wrong spot. Size wise it would be ideal for H & M to take over the Sears spot since Sears is finally closed but otherwise I'm leaving this a 4 star until it's moved to the exact location on this map. After that, I'll take my comment & rating down.  (NOTE: My rating doesn't reflect the store & employees so please check them out.) ________________________________________ (2020)  .... OK. I'm guessing the store owner must not had posted the location of the H&M cursor because my comment is a year old and it's still located on the wrong side of the map. Nothing has came to where the cursor is currently at and H&M is located near J.C.Penney.|0
Extremely rude and loud employees, below average clothes that fit a minimal amount of people, and cheap and rough fabrics. the only good thing is the jeans but i’d say to order the online because the experience in stores are just awful|0
I tried the store because it said it had  plus sizes now but they're plus sizes are nowhere near plus sizes. It's for the younger possibly chunkier junior plus not women|0
To start this off I would like to say I am a black man raising a beautiful young black boy. Growing up i was called monkey not because I was active but because the racial undertone of what it represent. I can give a short history lesson on how African Americans had to prove that we were actual humans and we were perceived to be equivalents to monkeys. They even put children in a zoo in cages throwing bananas at them,spitting, and throwing rocks at them while spitting racial slurs. For a company that big who has people  to research things like this should of caught this early because honestly this information and correlation isn't hard to find. So for the lack of care and respect for a specific racial demographic. This place will never get a penny from me. Not a good company for ne...|0
The store was a mess, clothes on top of racks, accessories on the ground. Waited for 15 minutes in the checkout line at such a small location. I could not believe how disorganized and sloppy this store is.|0
Nothing that would attract tourist or even locals to this mall.  Very boring.  If you are retired nice nap too sit and soak up some free air conditioning.|0
This place has gotten worse and worse over the years. The clientele does not support any sort of high end shopping and any nice stores don't last more than a year lately.|0
I used to love this location but the cashier treated me so rudely. Tell your customers that what they are buying is non refundable before you sell it to them. The cashier got so snippy with me|0
Its a mall. No security ever seen allowing punks to throw fireworks at sleeping infants. Oddly specific? You better believe it.|0
If you go there during the day or Monday through Thursday its a nice place...forget the weekend's security does not control The Adolescents.|0
Let's get some stores in there that everybody wants to go to not the handful of rednecks that still live in this town we don't need a camouflage store in the Lakeland Mall, want this mall to be flourishing and booming put stores that people go to, need a hint go  to the Brandon Mall that's where I drive.|0
Y’all better teach a certain black security guard how to talk to another man’s woman before he loses some teeth.|0
The mall is not the same anymore.  All they have is high price stores in there. All the good stores left|0
This mall is so junky, plus it has no good variety of stores to shop at. You're better off going to Tampa or Orlando mall|0
They Never have my size so I'm going to stop going to this hm location. I might stop going period if all stores are alike|0
expect your car to get broken in, expect annoying ass teenagers, expect nasty people here. The stores suck, and they are dirty. don't bother.|0
Mall is closing many of it's shops.  Quality of the products available is very low end.|0
Place is rundown and outdated with about 50% of all the stores closed down. Terrible mall.|0
Very little inventory for men and the fitting rooms were closed|0
Went to the carnival $30 for a wristband and my Granddaughter could only go on 4 rides.|0
A place where you can wait in line and no one be at the register for more then 15 min. That will be the last time i come here|0
Could not get any help when we were at Sears. Not shopping there anymore.  They have NOTHING|0
its depressing to describe in one word. Ugliest mall ever.|0
lots of stores closing. only the food court is ok|0
Google  Maps is failing again.  I wasn't even there.    This is happening a lot lately.|0
Worst mall ever it is so hard to find stores in that mall.|0
Horrible mall, dirty and the customers there are not nice|0
This place has gone waaayyy downhill and they need to knock it down and start over.|0
If you dint buy something as soon as you see it, youll lose it.|0
Racks were so full couldn't even look at the clothes.|0
Not impressed with variety for plus size women|0
Smells like an old attic. Crappy flea market stores.|0
Shabby, only a few good stores left.|0
Was better as Burdines.  Represented florida style better|0
Just stopped for a quick look.|0
Nothing there for young folks really dead environment|0
grossest mall I've been to.|0
This USED to be a mall. Thanks, Amazon!|0
We need a new Mall!|0
The comic shop is out of business|0
Dark and dank not well  lit|0
Another poor place to shop.|0
Not a very nice place|0
Too Small|0
That good|0
Run down and dirty|0
Its aight|0
Not as nice as use to|0
Dirty.|0
Needs updating or to be demolished.|0
A sad and tired place.|0
Never been there|0
Ok|0
Dump|0
Boring|0
Over priced|0
Not what it used to be.|0
Its empty...|0
Poor staff|0
Ghetto|0
Ghost town|0
Siempre vacío. No me gusta para nadaaaa  Always empty. I don't like it at all|0
A lot of empty spaces. Poorly and sparsely placed directories. Nothing for kids to do. Stores are cool, but even they offer less selection than they use to.  Great please for senior walkers, very few customers in the way.  It's a shame. This place used to be a really cool place to shop.  Owners are doing another to prevent it's demise.|0
Great location but... Another sad example of the failing of retail stores. Macy's was shut down. Burlington is sloppy & smells unclean. Much of the outside of the mall has a look of abandonment. If I could, I'd inject some life into this area with a couple beautiful dine in restaurants, some high end retail and a facelift to beautify the outside.|0
Went to take my daughter homecoming dress shopping.  There were slim pickings for stores.  Everything in the mall is marked down for store closing.  You might be able to find a good deal.|0
It's a good mall but in most of their stores tney need to keep it more clean and orginized, I know it's  not their fault that some costumers leave a mess but it still looks bad to not tidy up the place and lately  in most of their stores there is no cashier  or employee in sight to help out.|0
There is not a good selection of stores in my opinion. There are also lots of empty spaces. I will stop in at times to visit one or two stores,  but gone are the says if spending a morning or a day shopping at this mall. The couple of stores that I visit are on one end of the mall. I can park on that end, visit the two stores, then leave. Some of the other stores that I usednto visit have moved across the street.|0
It's a bummer because this mall does have so much potential with it's location right off 98, but this just feels like a dying mall.  There is an entire wing of the mall that is vacant, and then some of the stores I just can't imagine anyone actually visiting.  I would much rather go to Lakeside or travel to one of the outlets than visit this mall near my home.|0
This mall has gone downhill over the years. It has the big chain stores that you'd expect, however all the good shops in between the big stores have abandoned and seems like a flea market with a JC Pennys and Macy's..etc.|0
Update the closing information, it closes at 8 pm.|0
Great stores, but maintenance is crappy. Only 1 soap dispenser works in ladies room, half the sinks do not have water, only 1 working hand dryer out of 3.|0
When you see how empty it is getting..... Take Note Don't scurry your customers away just so you can close on time.  How about actually staying open another hour or two so customers can finish shopping. Not everyone has banker hours and I am in line with plenty of other customers as we are being driven out of the  businesses.  I'm done spending my money where someone doesn't want my business.|0
Little to no stores, half the mall was empty, the food court was the best part. the theater is a nice touch as well, saving grace for a fading mall|0
The mall is dying. Could be a sign of the times, or mismanagement, but with the major end stores closing, the mall should be an incubator for more local businesses and updated chains.|0
I don't care for this mall at all they need new stores how many shoe stores do you need. it's like the mattress firm one every 100 feet|0
NOT ENOUGH OPTIONS 4 PLUS SIZES. SHOES WAAAAAYYYYY OUT OF RANGE!! BURLINGTON NEEDS BETTER PRIZES FOR SHOES, REALLY!!|0
A lot of empty spaces that used to be shops. Bored store employees standing around because business is so bad. This place has gone downhill fast.|0
I've visited this store multiple times since it opened and have yet to find anything my size. I'm not plus size but I'm not a size 2. Also, this store is European so add about 2 sizes to your normal size.|0
I used to love to shop here until they made most of the food Asian food and got rid of so many good stores!|0
It's unfortunate, but this mall is fading out.  Used to be a great shopping experience. Not so now.|0
Went on a Sunday looking for the Hallmark store. Parking lot was mobbed, frustrated drivers going every which way looking for parking spaces. A real circus, so we left.|0
They need to fix the A/C in Dillard's. It was musty and damp not as bad in the Inside walking area but inside the stores was bad|0
Great place to walk around and window shop. Alot of neat little stores.|0
Why isn't someone cleaning the entrances...trash, cigarette buds, overflowing garbage...and the plants can someone attend to them...and how can a person try to clean a table if you are not looking at it...made it worst...sad...|0
I never really liked the area, and there is a poor selection of stores to shop at. Also, the clientele do not support any type of high end shopping or stores.|0
The Malls has gotten so run down and dirty on the outside it make me not want to shop there. Hardly cars there ever and if there is its the employees.|0
Macy's recently closed down. The mall lighting is very dim. I only go there for Crazy 8 and the shoe stores.|0
Clothes are basic looking but overpriced. Look somewhere else that doesnt have boring clothes.|0
it was fun it just needs nicer security with a smile they look kinda mean lol|0
Dead. Dining is a joke. Stores are a joke. Constant closures and moving of stores. Meh, I suppose the 80s and 90s had to die sometime.|0
I travel for work a lot, and this is one of the worst malls I've been to. The layout is strange, not very clean.|0
Only have clothes that will fit a skinny teenager...anyone over size 36 waist is screwed|0
This store is too crowded and discombobulated to find anything, it makes my OCD go into overdrive.|0
Loud music. No plus size or business wear. Nice staff.|0
Feels kind of dirty and unkept, amount of store options are not great.|0
Went to JcPenney. They employees were a little rude. Ended up putting stuff back up and walking out.|0
This mall is on life support. No real great stores.|0
Very crowded but you find cute stuff here|0
One dead mall.  Macy's just closed there and it doesn't look like the rest is far behind|0
Outside not well kept / clean Inside dirty Water marks on ceiling Too many closed store fronts|0
Those mall is dying.  Macys closed down here.|0
Not a big selection of name brand stores.|0
One of the worst malls I've ever been too|0
Not much going on in this mall. It needs an upgrade.|0
Compared to all the malls in the bay area, this one is down there on the bottom of the list.|0
Store brand names keep closing and being replaced with small stand up shops.|0
Looks like it is closing. Very few stores anymore.|0
When are the owners gonna just take the tax break and shut this poor place down?|0
Nice facility but very empty.|0
Clothes are not in plus size and they are a little expensive|0
Too small, hardly any room to walk|0
Came here for Christmas shopping, it's so dead and no shops for guys|0
Not very clean.  Shady people walking around.|0
Meh. Not a huge selection. Rather go to Orlando.|0
Pretty much dead. not much of a mall|0
Very old style. Needs remodeling bad!|0
Its old lots of shops leaving the mall|0
it sure has changed over the years|0
Small mall but okay|0
Too many stores leaving.|0
The worse customer service ever|0
Lakeland needs an upgraded mall.|0
It's ok|0
Clean your play area...|0
Maintain situational awareness.|0
There's just nothing anymore|0
Dirty, Nasty, Filthy, Gross!|0
Not many places to shop|0
Needs more stores!!!!!|0
Its ok|0
Almost everything is closed|0
Not so good|0
Mall is loosing business|0
Boring.|0
My go to for Electronics|0
Needs more salt|0
nah.|0
Ok|0
expensive|0
Hardly any stores|0
Rude|0
It's a mall...😒😒 …|0
Horrible mall|0
Sucks|0
Mall sucks|0
Stores closings|0
Cada dos semanas voy al mall y lo q no me agrada es que los alrededores estan sucios basura donde quiera en la entrada del mall  necesitan tener una mejor apariencia  tienen buenas tiendas y por dentro del mall se ve muy bien al igual la comida solo es ese detalle de limpieza  Every two weeks I go to the mall and what I don't like is that the surroundings are dirty garbage everywhere at the entrance of the mall they need to have a better appearance they have good stores and inside the mall it looks very good as well as the food is just that cleaning detail|0
Like most malls, Lakeland Square is suffering from the lack of interest in brick and mortar shopping.  Macy's is of about middling quality.|1
I was looking for skirts and was disappointed they had almost nothing. The skirts they did have were like a wool material, hello this is Florida too hot to wear that. Also the quality of shoes was horrible and way overpriced.|1
So many stores that were high quality have closed in this mall. Macy's is on its way out, and there are cheap shops like Nova that sell Chinese knock-off goods that might last a whole week. Save your money and go to a better mall. This one is good for Dillard's, and that's about it. Oh, and the food court does have some decent food.|1
I used to love coming here when I was a teen but now it seems so weird and empty. There are more kiosks now than there were in past years but the larger stores have left. There are several empty stores and the mall isn't very busy. I believe they have made a lot of improvements in attempt to increase visitors, but I'm not sure it's enough.|1
The lighting is too much, you feel like you are frying in there! They have good clothes offers but the last time I went I had to rush because I think the air conditioner wasn’t working|1
This mall used to be full all the time but now its more or less a ghost town. While I did easily find what I was looking for here at Victoria's Secret there isn't much else left. I guess all the malls in America have more or less gone the way of the dodo.|1
The mall feels very repetitive. Almost every store is similar to the other one next to it and the Theater is overpriced and has no arcade. The overall experience is pleasing if you're looking to just roam the mall but there wont be much to find.|1
For a while, this mall felt a bit run down. Recently, they have been trying to revitalize and refurbish things. There are still too many places to buy cell phone accessories, but it's getting better.|1
This mall is okay, I guess. Every time I go I try to get in and get out as soon as possible. The last time I went I saw a guy get tasered like 3 feet away from me. If you can go to any other mall I would recommend that you do, but if this is the only place close to you its not too bad they can definitely improve.|1
Wow this mall has really gone down hill. There are so many closed stores. So I go to find Spencer's Gifts they had moved closer to the food court because the end of the mall they were at is now a ghost town. This is just a sign of the times it won't be long until they bulldoze this place to put in homes|1
