date|user_name|review|star
5 years ago|Ross Hodess|Synthetic fabrics made by children sold by late teens. Only works in a pinch.|2
3 years ago|Andres H|They left the security tags on my clothes =/|2
3 years ago|harjot dhillon|Not much variety,  Inspite of prime location|2
5 years ago|Nicole Khan|Black Friday sales were pathetic.|2
9 months ago|Dilveer Nirmaan|Good place|2
4 years ago|KISH|Coolest monkey in the jungle|2
2 years ago|Soubhik Samanta|Ok|2
3 years ago|Billy Nicolas|Heavily expensive|2
3 years ago|Saman KazemiNia|Wrong prices|2
5 years ago|Karim Diop|Too crowded|2
3 days ago|tal koren|Good variety, horrible personals|2
2 months ago|Pierre-Dominique Ancel|(Translated by Google) The few sellers available are not pleasant and no fitting rooms?? Also, no men's shirts??  (Original) Le peu de vendeurs disponibles ne sont pas agréables et aucune salles d'essayage?? Aussi, pas de chemises pour homme ??|2
7 months ago|Élisabeth CS|(Translated by Google) There are no more jeans shorts or shorts that make sense from a little stretch. There are sizes XXS or XXL but nothing in between. I want to point out that it's 40 outside right now...  (Original) Il n’y a plus de shorts en jeans ou des shorts qui font du sens depuis un petit bout. Il y a des tailles XXS ou XXL mais rien entre les deux. Je tiens à préciser qu’il fait 40 dehors en ce moment…|2
2 months ago|Léo D|(Translated by Google) Untidy store and unwelcoming staff  (Original) Magasin mal rangé et personnel peu accueillant|2
5 months ago|Lilian BAILLY|(Translated by Google) Very few choices for men.  (Original) Très peu de choix pour les hommes.|2
2 years ago|Noa|(Translated by Google) Tidy, few people during COVID. On the other hand, I would have preferred to know that we cannot try on the clothes before moving downtown. In the end, I went shopping elsewhere. Never mind.  (Original) Bien rangé, peu de monde durant COVID. En revanche, j'aurai préféré savoir qu'on ne pouvez pas essayer les habits avant de me déplacer en centre ville. Au final, je suis allée magasiner ailleurs. Tant pis.|2
3 years ago|Furnaces Productions|(Translated by Google) For real between this h & m and pekin in the rush hour i can't make the diff  (Original) For real entre ce h&m et pekin dans le rush hour je peux pas faire la diff|2
3 years ago|Marcela Palafox|No es posible que en uno de los lugares más fríos del mundo, no vendan orejeras! 😱  (Translated by Google) It is not possible that in one of the coldest places in the world, they do not sell earmuffs! 😱|2
5 years ago|Mathieu Leveque|(Translated by Google) No choice of gloves - too bad that's what I was looking for  (Original) Pas bcp de choix de gants - dommage c'est ce que je cherchais|2
5 years ago|Saba Tounsi|(Translated by Google) Question of luck 😂 it's the same items that are repeated. same style.  (Original) Question de chance 😂 c'est les mêmes articles qui se répètent .même style .|2
4 years ago|Pascal Hebert|(Translated by Google) Varied and affordable merchandise. Execrable service.  (Original) Marchandise variée et abordable. Service exécrable.|2
5 years ago|Kathy Jean|(Translated by Google) too expensive for nothing  (Original) trop cher pour rien|2
5 years ago|Milirost Kujira|(Translated by Google) Unique men's area and in the basement.  (Original) Unique espace homme et au sous-sol.|2
4 years ago|Philippe davigo|(Translated by Google) Poor quality and durability of clothing  (Original) La qualité  et la durabilité des vêtements médiocre|2
5 years ago|Caro|(Translated by Google) Poor service. A mess!  (Original) Mauvais service. Un bordel!|2
2 years ago|Atef Maiez|Corona!  (Translated by Google) Crown!|2
7 months ago|Syed Priom||2
a week ago|Chen Jiabao|(Translated by Google) Beautiful clothes but only poorly educated young sellers (men's section) fitting room closed (why?)  (Original) Beaux vêtements mais que des jeunes vendeurs mal éduqués (section homme) cabine d’essayage fermé (pourquoi?)|2
11 months ago|Eavii||2
3 years ago|Raheleh Ranjbar||2
5 years ago|Mohamed GUADANE||2
4 years ago|Fatima Zahraa Chaoubi||2
3 years ago|Bhatt Parth||2
3 years ago|Mc L||2
3 years ago|Joav Gomez||2
3 years ago|Sarah S||2
3 years ago|Paul Boylan||2
3 years ago|Kenza Jabir||2
4 years ago|Hesam Eskandari||2
4 years ago|vikas goel||2
4 years ago|Gabriela Aidé Castillo||2
3 months ago|Edgar||2
4 years ago|Jaya Lulith||2
5 years ago|Maxime Debas||2
5 years ago|Kiran Saluja||2
6 years ago|Pier-Luc||2
a year ago|Florian Kalfon||2
4 years ago|Jay Patel||2
3 years ago|Arnaud Nobile||2
4 years ago|Hinda Habiki||2
a year ago|michelle gold||2
3 years ago|Dean Doyle||2
a year ago|mohamad hamdan||2
5 years ago|Jwidni@gmai.com Widni20||2
4 years ago|Upen R||2
4 years ago|Xul Xul||2
5 years ago|Rodrigo Rivera||2
5 years ago|Sonya Correia||2
5 years ago|Lesley Rosen||2
4 months ago|A. D||2
2 years ago|Dodo morali||2
5 years ago|Raul osorio||2
5 years ago|Nothing Atall||2
5 years ago|Celia Aguilar Corpus||2
4 years ago|Andres Arango||2
3 years ago|Rafooneh Jafarian Bahri||2
2 years ago|simran bhangu||2
3 years ago|Rob Bajko||2
5 years ago|Seddigheh Rafiei||2
3 months ago|Dare Devil|When you can't see the Forrest because of too many trees... the store is loaded with amounts and variety of clothing, it's difficult not to feel like all is just a big mess. However, long waiting in case you want to try something and nevertheless, the store is loaded with clients...business must be good.|3
a month ago|Matthew Bernier-Hudanish|Dissapointing experience. I arrived way before the schedualed closing time. On internet it indicated 9 pm. I was there at 6:40. There was an employee rushing the customer toward the cash registers in an unprofessional way.  Also, there is almost no products in store anymore in the men section. It's seems to get more and more empty almost seems like the store is going to close down.|3
3 months ago|Shanny Foo|Very large interior and many items yet selection seems limited, fitting rooms are sometimes closed off, and generally chaotic.|3
2 years ago|Kasra|This is a review for people who want to go there during the covid-19 breakout. They will spray your hands at the entrance but that's about it. The changing rooms are closed but you can return things if they don't fit. I would recommend this place if you're low on stuff to wear in your house, you can grab a 7 dollar t shirt and a similarly priced short. You'll be able to wear the shirt outside for a while before it loses color in the wash. It's not the best place to shop for larger sizes either currently. It's pretty good for what it is, a store to buy cheap clothes. If the changing rooms were open and cleaned after each use like the American Eagle I'd give it a 4.|3
2 years ago|Juju|Maybe I'm getting old. It used to be my favorite shop for clothes shopping. But I don't want to buy clothes that I already had to wear in the 80s. It's a good place to shop for right off the catwalk couture. But basics seem to be hard to get here these days.|3
4 years ago|Daniel Proulx|Stylish store with a large selection of clothes for women. Men's section is a bit light and doesn't change much year over year. Prices are more reasonable when they have a special promotions going on. Can usually find something I like with each new season's line.|3
5 years ago|P A|"👍 : Overall good. They are trying to make the ""big city"" style store that has multiple floors and it's overall new and clean.  👎 : One big idiocy of this store is that they made 3 floors for clothes but they made a tiny ass changing room area. The line to the changing room is bigger than the pay lines and goes on for so long on busy days (you can spend more time in line than shopping). Not to mention the line blocks people shopping on that floor so people are pushing and shoving to get through. What idiot designed this?! Make it bigger!! You have so much space just because it isn't a part of the store that will make you money doesn't mean you guys should be cheap and not make bigger changing room areas for people!!"|3
4 years ago|Stephann Etienne|Not the best place to shop for guys, the few things they have are alright. Service is focused on the women's section. If you know exactly what you're getting its good however.|3
3 years ago|Ben Mortley|The clothes are a great price but all the shirts and different sizes so I'm a large in one type and a medium in another.|3
4 years ago|L P|Clothes great, staff great, the heat though. Unbearable especially as you reach the 3rd floor. It's October. No need to heat the place like it's the middle of winter|3
5 months ago|Angela Colley|Great style and price|3
5 years ago|Hugo Vaillancourt|Don't bother if you're not in your 20s and skinny. Be wary of the stitching quality. There can be some good deals, and the clothes are stylish.|3
4 years ago|Joana Zghaib|Their escalators are terribly constructed and very annoying to use. The staff is friendly and the selection is great but everything is piled up and it feels very tight.|3
a year ago|Mathias Ranft|Nothing special, fast fashion pieces of clothing and always so many people at the same time. There always something for every taste.|3
5 years ago|Vaughan Cooke|Very busy, and staff are not super lively, but they get the job done. Anyways clean and a good selection of garments.|3
5 years ago|Dimitri Yasmine|The line to the changing rooms is way too long. Better make use of their return policy and try clothes at home|3
6 years ago|Lily Rose|Great selection, large store but it's way too busy and messy! The staff weren't that great either.|3
6 years ago|Orel Zipper|Fair prices. Good store. Wish there was more of a men's selection though.|3
7 months ago|costel dumitra|It's ok, but far from what it used to be|3
2 years ago|rincy chacko|This store comes with a huge variety specially during the sales... but the staffs are quite rude to customers.|3
9 months ago|iman vaghefi|There is only 1 fitting room is open.|3
5 years ago|Ann Sh|Nice collection but long line ups for trying on capacity of trying rooms don't match number of visitors|3
5 years ago|Hailey Chiu|Quite a large location with multiple floors. It is well staffed so it's not usually too messy.|3
2 years ago|Louie L|Nice selection. They have a kids section on the higher level.|3
11 months ago|Yashar Asadzade|Not much attractive or well-designed stuff|3
4 years ago|sara|Despite being a favourite shopping spot for me, the shops in Ste. Catherine street are very chaotic in the way they show merchandise.|3
5 years ago|Abby Marie|An okay selection of clothes... Pretty poor quality but still fun to shop.|3
7 months ago|Rica Galang|No great deals|3
3 years ago|fahime heydari|Not much of choices with good qualities. But the kids section is perfect|3
7 years ago|jeremy howell|good fashion, wish they were more ethical in how their products are made and delivered.|3
2 years ago|Prabhleen Dhaliwal|Good brand product in very cheap price.|3
4 years ago|juhi arora|ambiance  is good but same stuff for very long time|3
3 years ago|Kathleen|Too much merchandise with no fitting rooms on the first floor!!|3
5 years ago|Ahmed Siddique|Limited selection on Men's but lots if variety for women or as it seems.|3
a year ago|Shubh Shah|Not a lot of good options for men!|3
4 years ago|Lea Payet|People who work here should like idk look more alive|3
5 years ago|Ludovic Boyadjian|Where else can you get clothes made by people with ridiculous salaries at an affordable price in the city?|3
5 years ago|Ashlea Potter-Powell|Wide range of selection, but the staff weren't approachable|3
3 years ago|Hayden Smith|Service was 5/10 however they were hesitant to help.|3
5 years ago|Maxime Côté-Lapointe|Cheap but also not sure of the clothes quality..|3
5 years ago|Lana Sagherian|Sometimes you find beautiful things and sometimes not|3
3 years ago|Me Me|Someone wiped their bum on the shirt so I got discount|3
3 years ago|Serena Henson|Online has better selection.|3
4 years ago|Victor Therrien|Nice clothes, nice staff.|3
6 years ago|Qadeem Salehmohamed|Average hm. Kind of disorganized|3
5 years ago|Wilfredo Fernando Cedillos-Magana|Only skinny pants for men|3
3 years ago|Christi Na|Things just don't fit right|3
5 years ago|Frank R|No kids section|3
a year ago|William Samuel|Cool  clothes|3
5 years ago|Lucio Rafael|As expected. Not much.|3
5 years ago|François DUPONT-CHAMPION|To many people in the lines|3
2 years ago|Baljinder Kaur|Bit crowdy|3
5 years ago|Charlie St-Laurent|Huge.|3
5 years ago|Ahlad Kumar|Nice clothes|3
5 years ago|Andrea L|Great|3
5 years ago|A Google User|Fine|3
4 years ago|Tarek Kadan|Boring|3
4 years ago|Cris S|Nice store|3
2 years ago|Papp Nju|Chap price|3
5 years ago|M Raza|It was okay|3
2 weeks ago|Nikhil|The shirts collection should be improved.|3
4 months ago|Zisu Park|(Translated by Google) There are many cheap and young styles, so I use them occasionally. There are no particularly pretty clothes, but basic cotton polar bodysuits are cheap and the quality is good. And there are many types of jeans and various sizes.  (Original) 싸고 젊은 스타일 많아서 가끔 이용해요, 특별히 예쁜옷은 없지만 기본 면 폴라 바디수트 같은거는 싸고 품질도 괜찮아요 그리고 청바지 종류 다양하게 있고 사이즈도 다양해요|3
8 months ago|A K|(Translated by Google) Post of the security guard to review .. I went to see him because a man followed me in an insistent way and spoke to me. The guard didn't take my complaint seriously, it's a shame we're surprised after we don't want to talk about it  (Original) Poste du vigile à revoir .. je suis allée le voir car un homme me suivait de manière insistante et me parlait. Le vigile n’a pas prit ma plainte au sérieux, c’est dommage on s’étonne après qu’on ai pas envie d’en parler|3
11 months ago|yiran sun|(Translated by Google) The type of clothing is limited, many are the same but with different colors and patterns. Price a little expensive for some products whose quality is not very good.  (Original) Le type de vêtements est limité beaucoup sont les mêmes mais avec des couleurs et motif différents. Prix un peu cher pour certains produits dont la qualité n’est pas très bonne.|3
9 months ago|Carol N.|(Translated by Google) Store often crowded and long queues at checkout. Quality of clothing that dips over the years, unlike prices that keep rising.  (Original) Magasin souvent bondé et longues files d'attente à la caisse. Qualité des vêtements qui plonge au fil des ans, contrairement aux prix qui ne cessent d'augmenter.|3
a year ago|Katherine Rose-Desrochers|(Translated by Google) There's a good variety of clothes and it's a nice store. Unfortunately the customer service is not good. The lady at the checkout was very rude.  (Original) Il y a une bonne variété de vêtements et c'est un beau magazin. Malheureusement, le service à la clientèle n'est pas bien. La dame à la caisse était très impolie.|3
3 years ago|Alain Cacchione|(Translated by Google) Good choice of clothing. Reasonable price for reasonable quality. Service or no service as I didn't see a sales clerk. No one to greet us. Parking on the street with parking meters.  Good choice of clothes. Reasonable price for reasonable quality. Service or lack of service because I have not seen a sales clerk. No one to welcome us. Parking on the street with parking meters.  (Original) Bon choix de vêtement. Prix raisonnable pour une qualité raisonnable. Service ou absence de service, car je n'ai pas vu de commis des ventes. Personne pour nous accueillir. Stationnement sur la rue avec parcomètres.  Good choice of clothes. Reasonable price for reasonable quality. Service or lack of service because I have not seen a sales clerk. No one to welcome us. Parking on the street with parking meters.|3
2 years ago|Marie-Ève D|(Translated by Google) One of my favorite stores... but this branch is very poorly organized!!  To review :  - hygiene and sanitation - have staff on the floor - better manage balances  (Original) Un de mes magasins favoris... mais cette succursale est hyper mal organisée!!  A revoir :  - hygiène et salubrité - avoir du personnel sur le plancher - mieux gérer les soldes|3
5 years ago|Mélissa Gene|(Translated by Google) the store is really big, a lot of choice in terms of clothing designs and cuts. only downside size 44 that I never find. According to the cashier, these would be the first sizes to go. sniff  (Original) le magasin est vraiment grand, beaucoup de choix au niveau des design de vêtements et des coupes. seul bémol la taille 44 que je ne trouve jamais. D'après la caissière ce serait les premières tailles qui partent. snif|3
4 years ago|Carl B.|(Translated by Google) Convenient store to buy the essentials. The trick is to go there in the morning and at the beginning of the week. On weekends, you risk losing patience in endless queues and it's downright chaos. Many choices for women but very disappointing for men.  (Original) Magasin pratique pour acheter les essentiels. Le truc est d'y aller en matinée et en début de semaine. Le week-end, vous risquez de perdre patience dans des files interminables et c'est carrément le chaos. Beaucoup de choix pour les femmes mais très décevant pour hommes.|3
a year ago|Suzie Dallaire|(Translated by Google) Too bad that some selling price is not like the one at the checkout! So more expensive than expected.  (Original) Dommage que certain prix de vente n'est pas comme celui à la caisse! Donc plus cher que prévu.|3
2 years ago|Dominique Belisle|(Translated by Google) Unfortunately it is not for wheelchair users! Things cannot be within our reach, we would need superior customer service. Sorry!  (Original) Malheureusement ce n'est pas pour les personnes en fauteuil roulant! Les choses ne pouvant pas être a notre portée, il nous faudrait un service à la clientèle supérieur. Désolée!|3
a year ago|Bin Zheng|(Translated by Google) I like to sit by the lake and dream  (Original) 喜欢静坐在湖边遐想|3
a year ago|Silvia L.A.|(Translated by Google) I like the brand, the customer service especially at the fitting room today terrible  (Original) J'aime bien la marque, le service à la clientèle surtout à la cabine d'essayage aujourd'hui terrible|3
3 years ago|k A|(Translated by Google) It was okay but that day they apparently had a heating problem, it was very very hot to believe that we were in hell, it was unbearable and even the staff suffocated  (Original) C'était correctes mais ce jour là ils avaient apparemment un problème de chauffage,  il faisait très très chaud à croire que nous étions en enfer, c'était insupportable et même le personnel suffoqués|3
a year ago|patricia dinard|(Translated by Google) little choice of neutral colors that does not make you want.  (Original) peu de choix des couleurs neutres ca ne donne pas envie.|3
7 years ago|nicolas mcduff champoux|(Translated by Google) An endless wait but large space we find everything from this store at a good price of clothes had to  (Original) Une attente sans fin mais grande espace nous retrouvons tout ce qui est de ce magasin à bon prix de vêtements devaient|3
3 years ago|Ryad R|(Translated by Google) For modern clothes and cheap. Do not expect a quality at the top but it does the trick  (Original) Pour des vêtements moderns et pas cher. Il faut pas s'attendre à une qualité au top mais ça fait l'affaire|3
7 months ago|Hoda Azer|(Translated by Google) Not bad  (Original) Pas mal|3
a year ago|Elodie BERNARD|(Translated by Google) There is a lack of children's clothing for the over 10s, which is unfortunate.  (Original) Il manque des vêtements enfants pour les + de 10 ans c'est regrettable.|3
5 years ago|Veronique Giroux|(Translated by Google) Really a nice store. But the clothes leave something to be desired  (Original) Vraiment un beau magasin. Mais les vêtements laissent à désirer|3
5 years ago|Lila M|(Translated by Google) It lacks a baby and child section for an H&M in the city center, it's a shame  (Original) Il manque un rayon bébé et enfant pour un H&M en plein centre-ville c'est dommage|3
a year ago|Catherine Follen|(Translated by Google) Tro d waiting at the cash desks Close early  (Original) Tro d attente aux caisses Ferme tôt|3
10 months ago|khady khatib|Cara para lo que es la calidad de la ropa y el diseño  (Translated by Google) Expensive for what is the quality of clothing and design|3
5 years ago|Sophie|(Translated by Google) Great, well-functioning chain, oddly served by jaded employees who are uninterested in customers.  (Original) Grande chaîne qui fonctionne bien, étrangement servie par des employés blasés et inintéressés envers les clients.|3
5 years ago|Cassou ECHEVIN.T|(Translated by Google) I really like this brand, but here I found the products really bad  (Original) J'aime beaucoup cette enseigne,  mais là J'ai trouvé les produits vraiment bof|3
4 years ago|Paul ELCY|(Translated by Google) H&M classic as found all over the planet. We like.... Or not!  (Original) H&M classique comme on en trouve sur toute la planète. On aime.... Ou pas !|3
4 years ago|Gisèle Hkn|(Translated by Google) Long wait at the cabins, but the stores are well kept  (Original) Longue attente aux cabines, mais le magasins est bien tenu|3
4 years ago|Claudine Lippe|(Translated by Google) The brightness gives me a headache and attacks me. Good choice of clothes.  (Original) La luminosité me donne mal à la tête et m'agresse. Bon choix de vêtements.|3
5 years ago|Maelle HMD|(Translated by Google) Department store, but it has no underwear  (Original) Grand magasin, mais il n'a pas de sous vêtements|3
4 years ago|Bruno JJ Froment|(Translated by Google) A guy who wants to please his girlfriend brings her a storekeeper to this place.  (Original) Un gars qui veux faire plaisir à sa copine l'amène magasinier à cet endroit.|3
5 years ago|Perrine Piche|(Translated by Google) If you like H & M it's a nice shop.  (Original) Si on aime H&M c'est une belle boutique.|3
a year ago|Matt Diotte|(Translated by Google) Compact troop hard to move  (Original) Troop compact deplacement difficile|3
4 years ago|Pauline Charest|(Translated by Google) Nice clothes for thin teens if possible  (Original) Jolis vêtements pour ado minces si possoble|3
4 years ago|O. J.|(Translated by Google) Friday evening, the fitting rooms are to be avoided.  (Original) Vendredi soir, les cabines d'essayages sont à éviter.|3
5 years ago|Lalou Desiles|(Translated by Google) Not so many large sizes.  (Original) Pas tant de grandes tailles.|3
6 years ago|Julien Bélanger|(Translated by Google) Very limited men's section.  (Original) Section pour homme très limitée.|3
5 years ago|Marie-jo bou|(Translated by Google) Too long in the fitting rooms  (Original) Trop long aux cabines d'essayage|3
5 years ago|franck MLRT (Franck M31)|(Translated by Google) Missing sizes. Weird spoke arrangement  (Original) Manque des tailles. Disposition des rayons bizarre|3
4 years ago|matthieu mgnrs|"(Translated by Google) Convenient because closes 'late'  (Original) Pratique car ferme ""tard'"|3
6 years ago|Mohamed Reda SENOUSSI|(Translated by Google) How are you  (Original) Ça va|3
2 years ago|Diane Beaudry|(Translated by Google) It all depends on what you are looking for  (Original) Tout dépend de ce que l'on cherche|3
3 years ago|Rodrigue kuwa|(Translated by Google) Prices are affordable  (Original) Les prix sont abordables|3
5 years ago|Mauricio Rocha|(Translated by Google) ... ...  (Original) ...  ...|3
3 years ago|Cynthia Goyette|(Translated by Google) Good overall  (Original) Bien dans l'ensemble|3
3 years ago|Olivier Lafond|(Translated by Google) okay store  (Original) Ok magasin|3
5 years ago|Rose Poulin|(Translated by Google) Crowded.  (Original) Bondé.|3
4 years ago|Xavier Parent|(Translated by Google) Always crowded.  (Original) Toujours bondé.|3
5 years ago|Frederic Millet||3
3 years ago|Samad Manhouch||3
3 years ago|Smith Rana||3
a year ago|alex smith||3
3 years ago|Mohamed Riad Mokri||3
2 years ago|Cloé||3
a year ago|Lily Ferrandez||3
3 years ago|Napo DJANEYE||3
5 years ago|Mauricio Andrés Martínez Lung||3
3 years ago|Shanzid Shaiham||3
3 years ago|Kevin Messier||3
5 years ago|Simon Corneau||3
5 years ago|Explorer||3
4 years ago|dyinpsycho||3
5 years ago|JEANEAU Julie||3
5 years ago|VINCENT VINCENT||3
8 months ago|gowsikar saravanan||3
3 years ago|Gabor Domotor||3
3 years ago|Florence Hébert||3
4 years ago|Mehdi Younes Alloune||3
4 years ago|Sara Baptiste-Brown||3
10 months ago|ALEJANDRO PATINO||3
3 years ago|Leah Shainbach||3
4 years ago|Oleg Saplin||3
5 years ago|Kim Pham||3
8 months ago|Karin Bruna||3
5 years ago|Erlendur Konráðsson||3
a year ago|Jean Evala||3
3 years ago|NEW||3
3 years ago|Dean Ranger||3
a year ago|Humzah||3
3 years ago|Audrey Loudjani (Mina)||3
4 years ago|B D||3
3 years ago|Christine Cornelis||3
4 years ago|Beant Singh||3
5 years ago|Mehdi E. Chekori||3
4 years ago|Nat B||3
5 years ago|Jagdish Kumar||3
9 months ago|S.H. Hosseini Saravani||3
4 years ago|Eman Alshehri||3
3 years ago|Jasmine Lortie||3
7 months ago|Miguel Gabriel||3
5 years ago|Jessica Song||3
a year ago|Israël Côté||3
3 years ago|Venkata Vimal Varma Vadapalli (vimal)||3
3 years ago|Gregory Webb||3
4 years ago|Pierre De Mey-Frémaux||3
5 years ago|Quentin Maginot||3
4 years ago|Amirh Shajeri||3
4 years ago|Andrew Zielinski||3
7 months ago|Tim X||3
5 years ago|JoAnna Johnson||3
5 years ago|Leila Duclos||3
6 months ago|JANGAMER 29||3
5 years ago|Karl O||3
4 years ago|Olivia||3
a year ago|Antonio Embuldeniya||3
5 years ago|aradhana||3
4 years ago|V Theodora||3
5 years ago|Sabrina Abbad E. A.||3
4 years ago|Jessica Kojayan||3
3 years ago|a holman||3
3 years ago|Sai chand reddy Mandapati||3
5 years ago|Wafaa Hassa||3
5 years ago|Sandra Beaudet||3
2 years ago|Renald Fortin (Paul)||3
5 years ago|HL Ooi||3
3 years ago|Joyce-Bernice “Tettehki Bajo” Kofi||3
5 years ago|Charlotte Watson||3
11 months ago|Charles Brière||3
5 years ago|Wafaa Habashy||3
5 years ago|Marie Laurence||3
5 years ago|Souni Belanger||3
5 years ago|Daphcar Jules||3
3 years ago|Fatemeh Azadi||3
5 years ago|Lorena Cristi||3
5 years ago|Mona S.||3
5 years ago|David Lareau||3
3 years ago|Michael Cianci||3
3 years ago|olivier jobin||3
5 years ago|Johnson Ta||3
4 years ago|Wilson “Weelson” Pluton||3
3 years ago|Annie Boivin||3
4 years ago|Romain Porteu||3
5 years ago|Lorenzo Florenty||3
7 months ago|Tara Emami||3
3 years ago|Subi Ransinghe||3
4 years ago|Guillaume Charbonneau||3
3 years ago|Fatym Dembélé||3
a year ago|Binit kumar||3
5 years ago|Alex Wagner||3
5 years ago|mahsa mesgaran||3
5 years ago|Donia Trimech||3
3 years ago|Claude Demules||3
3 years ago|Thierry Chapelle||3
5 years ago|Pascal Bourbonniere||3
5 years ago|Lor enza||3
4 years ago|Sheida Z||3
8 months ago|Antoine De Araujo||3
3 months ago|Ebrahim Jafari Sarami||3
4 years ago|Hyunwoo Kim||3
6 months ago|Jada Samuels||3
5 years ago|Fernando Busco||3
5 years ago|social butterfly||3
3 years ago|darshana patel||3
8 months ago|Andrew Ve||3
4 years ago|Alexandre Prestes||3
10 months ago|Alexandre Virtej||3
2 weeks ago|Baboin Lin||3
4 years ago|Anita||3
6 years ago|A de Guz||3
5 years ago|rahul krish||3
3 years ago|byah mohammed||3
a year ago|Guylaine Giasson||3
5 years ago|Cleopatra Marshall||3
2 years ago|Dianita Santos||3
3 years ago|Eduardo Martinez||3
3 years ago|Jaroslav Jasanský||3
4 years ago|Corinne Gimenez||3
4 years ago|Chris de C.||3
4 years ago|sarah||3
4 years ago|ronan shaw||3
3 years ago|Syfax||3
5 years ago|Flowerpower||3
3 years ago|Ali S||3
9 months ago|eric bellamy||3
5 years ago|mayssaa alassali||3
5 years ago|Philippe St-Pierre||3
3 years ago|Alan Aravena||3
5 years ago|Shauna Devereux||3
5 months ago|Crab||3
3 years ago|Farhad Bin Ashraf||3
4 years ago|May Ramirez||3
3 years ago|Tatiana Khriptchenko||3
11 months ago|Sa Ra||3
3 years ago|Victoria Gurenko||3
4 years ago|deepa ravi||3
5 years ago|Sheena B.||3
2 years ago|Harpreet Singh||3
4 years ago|Ayla Yildirim kaya||3
3 years ago|Chedli Gharsallaoui||3
8 months ago|François Deguire||3
2 years ago|MJ Ruiz||3
4 years ago|Krisna Immanuel||3
a year ago|Kasandra Ferland Trudel||3
3 years ago|kathy hernandez||3
4 years ago|Marie-Pier Cantin Ratelle||3
4 years ago|ehsan anvar||3
4 years ago|David Chalifoux||3
3 years ago|Maridza Kim Sarah||3
5 years ago|Kassandra Titus||3
4 years ago|Ashkan Talaee||3
3 years ago|Gaston Farah||3
9 months ago|Sesank Srinivas||3
5 years ago|Sebastian Alba||3
a year ago|Lavina Matai||3
3 years ago|Emily||3
5 years ago|Michael Ngovandan||3
6 months ago|lucas barreto||3
5 years ago|maythe han||3
a year ago|Nicolas Mathieu||3
4 years ago|Kaleb Smith||3
3 years ago|Mireya||3
4 years ago|Tripple D||3
5 years ago|Caro G||3
4 years ago|Veronik Sicard||3
10 months ago|Ali St Laurent||3
5 years ago|Storage E||3
4 years ago|Carolina Muniz||3
5 years ago|Avneet Kaur Bhangoo||3
5 years ago|Veronica Grecu||3
5 years ago|Delphine Delphine||3
4 years ago|Guria X||3
a year ago|Jeyanth Parameswaran||3
a year ago|Christina V||3
5 years ago|B Farzadfar||3
5 years ago|Luciana Monte||3
5 years ago|Allan Frank Torres Sandoval||3
5 years ago|Javier Lozano Fernández||3
6 years ago|Jevin Ramjattan||3
3 years ago|Kyle Butt||3
9 months ago|Anastasiia Demchuk||3
5 years ago|Annie Pelletier Poirier||3
5 years ago|Northern Unicorn||3
4 years ago|Praveen Chippa||3
2 years ago|Tamara Moctezuma||3
a year ago|Monica Grando||3
3 years ago|James Rayner||3
4 years ago|damien canovas||3
4 years ago|habib geagea||3
3 years ago|Ayoub SAYEH||3
3 weeks ago|matathan calle||3
9 months ago|Thais Quintao||3
a year ago|Vidhya Michael||3
3 years ago|Bernadette San Andres David||3
4 years ago|Tomboye Ibrahim||3
3 months ago|chfcher fafoon||3
5 years ago|zacharie lévesque gauthier||3
3 years ago|Yusra Quick||3
4 years ago|Marie Gina Jean||3
4 years ago|Aleny Quinan||3
5 years ago|Isabel Vks||3
3 years ago|Patrícia De Castro Ferreira||3
5 years ago|Sophie Dagand||3
4 years ago|S Tahboub||3
4 years ago|Hina Thahseen||3
5 years ago|Emel Manu Riviere||3
3 years ago|Mani Ordoubadi||3
4 years ago|Heloise Vaillancourt||3
3 years ago|Sonia Allard||3
5 years ago|Alessandro Cormaci||3
5 years ago|Jeremy Henault||3
5 years ago|Pedro Cunha Lima||3
a year ago|naomi sylla||3
3 years ago|Manmeet Singh||3
3 years ago|Dani||3
a week ago|Nafiz Islam|It’s a good trendy clothing store at affordable prices. Most of the Staffs are friendly. It has good selection of women’s clothing and felt that it has limited options for men. Overall good for affordable prices.|4
a month ago|Greg “Greg” B|Loves to buy my clothes here because it is not too expensive, I wish we had more big size like on their website. And I hope one day we will have more clothing choices because I visited some H&M which has more clothes for men than here.|4
8 months ago|Toni Pine|Very convenient since we needed umbrellas & a rain coat for my hubby. He also picked up a great shirt.  Prices very reasonable & staff helpful.|4
a month ago|The Anamex|If you've been to H&M you will realize that this is yet another H&M location.|4
8 months ago|Siddhartha Jha|Only H&M store in downtown Montreal hence very crowdy. Collection and ambience is good, but you have to wait in long queues for the trial room.|4
10 months ago|Nada Awada|Nice winter collection. Have plenty of jogging suits and sweat pants and basics .Medium quality .There are sales on certain items. The above review was in winter. I visited recently in spring and they have sweet colorful ready to wear clothes and they give 15% discount on spot upon registering on line|4
4 months ago|Yedir|Nice store although needs more customer rep!|4
a year ago|Gabrielle Henry|Always a fun store to pick up some trendy pieces. Downside is that at the St. Catherine Street branch the fitting rooms are not available. Very inconvenient when H&M's sizing can be very hard to judge. Yes, you have 30 days to return the item(s) but if you are looking at more than one item in different sizes this can become expensive to get the right size.|4
