,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
114,1631298855709884418,1631298855709884418,1677766929000.0,2023-03-02 15:22:09,+0100,,"my dream this year is to be in a @Target or @hm campaign for spring, summer, or pride month!",en,[],[],1217539690879946759,1217539690879946759,RayhanStapleton,Rayhan Stapleton,4,15,https://twitter.com/RayhanStapleton/status/1631298855709884418,[],[],0,,False,3,0,0,,@hm,,,,,,,[],,,,
115,1631297507312500742,1631297507312500742,1677766608000.0,2023-03-02 15:16:48,+0100,,Varietat de roba per a nenes a @hm : tot de color rosa i amb unicorns!  https://t.co/WnuyOWgWfP,ca,[],[],2408003692,2408003692,bsolerg,Blanca Soler🎗,4,15,https://twitter.com/bsolerg/status/1631297507312500742,[],"['https://pbs.twimg.com/media/FqOIb2EXoAATF0c.jpg', 'https://pbs.twimg.com/media/FqOIcANWYAAL-Z8.jpg']",1,https://pbs.twimg.com/media/FqOIb2EXoAATF0c.jpg,False,0,0,0,,@hm,,,,,,,[],,,,
116,1631293919471235078,1631293919471235078,1677765753000.0,2023-03-02 15:02:33,+0100,,"#Retail giant @HM has launched a new immersive experience in @Roblox called #Loooptopia You can read more about how H&amp;M is leveraging the #Metaverse in the full @RTouchPoints article:  https://t.co/6iJsYK6GkY  For more #Web3 case studies, visit  https://t.co/YfyHsIUOFJ  https://t.co/rGFYbB81n6",en,"['retail', 'loooptopia', 'metaverse', 'web3']",[],1527640105975955456,1527640105975955456,D2Web3,D2,4,15,https://twitter.com/D2Web3/status/1631293919471235078,"['http://ow.ly/L4m150MS3Ur', 'http://D2.Live']","['https://pbs.twimg.com/media/FqOFLLvXgAAdJB7.jpg', 'https://pbs.twimg.com/media/FqOFLLOWIAI9QnW.jpg']",1,https://pbs.twimg.com/media/FqOFLLvXgAAdJB7.jpg,False,0,0,0,,@hm,,,,,,,[],,,,
117,1631293863091372036,1631266356816388097,1677765739000.0,2023-03-02 15:02:19,+0100,,@PaliTembe @hm 🔥🔥,und,[],[],724912139950014464,724912139950014464,ingagubeka,INGA GUBEKA,4,15,https://twitter.com/ingagubeka/status/1631293863091372036,[],[],0,,False,0,1,0,,@hm,,,,,,,"[{'screen_name': 'PaliTembe', 'name': 'Palesa Tembe', 'id': '83582162'}, {'screen_name': 'hm', 'name': 'H&M', 'id': '14399483'}]",,,,
118,1631288808095318016,1631288808095318016,1677764534000.0,2023-03-02 14:42:14,+0100,,@hm nyisa 18,in,[],[],1409133668820389892,1409133668820389892,jaechvan,ً,4,14,https://twitter.com/jaechvan/status/1631288808095318016,[],[],0,,False,0,0,0,https://twitter.com/woodzrm/status/1631286199632404485,@hm,,,,,,,[],,,,
119,1631283759390531587,1631283759390531587,1677763330000.0,2023-03-02 14:22:10,+0100,,@hm y’all need to work on better services for delivery,en,[],[],1452409235611000835,1452409235611000835,HasmeanJasmine,JasmineJasJazJazmine,4,14,https://twitter.com/HasmeanJasmine/status/1631283759390531587,[],[],0,,False,0,0,0,,@hm,,,,,,,[],,,,
120,1631283612325691394,1631283612325691394,1677763295000.0,2023-03-02 14:21:35,+0100,,@hm y’all stole my money and package and this won’t be the last time I say something I will be saying this all day,en,[],[],1452409235611000835,1452409235611000835,HasmeanJasmine,JasmineJasJazJazmine,4,14,https://twitter.com/HasmeanJasmine/status/1631283612325691394,[],[],0,,False,2,2,0,,@hm,,,,,,,[],,,,
121,1631282951320215561,1631276051207790592,1677763138000.0,2023-03-02 14:18:58,+0100,,@sbunz79 @Gap @OldNavy @TargetSmart @SHEIN_Official @hm Thank you for sharing! Please know your feedback is invaluable as we continue to work on providing the best shopping experience.,en,[],[],251294686,251294686,express,EXPRESS,4,14,https://twitter.com/express/status/1631282951320215561,[],[],0,,False,0,0,0,,@hm,,,,,,,"[{'screen_name': 'sbunz79', 'name': 'Bunzito', 'id': '2999459765'}, {'screen_name': 'Gap', 'name': 'Gap', 'id': '18462157'}, {'screen_name': 'OldNavy', 'name': 'Old Navy', 'id': '18462539'}, {'screen_name': 'TargetSmart', 'name': 'TargetSmart', 'id': '1337074358'}, {'screen_name': 'SHEIN_Official', 'name': 'SHEIN', 'id': '554957168'}, {'screen_name': 'hm', 'name': 'H&M', 'id': '14399483'}]",,,,
122,1631282329405599746,1631282329405599746,1677762989000.0,2023-03-02 14:16:29,+0100,,@hm y’all need to give me a refund why should I wait for y’all to receive a package and y’all have my money,en,[],[],1452409235611000835,1452409235611000835,HasmeanJasmine,JasmineJasJazJazmine,4,14,https://twitter.com/HasmeanJasmine/status/1631282329405599746,[],[],0,,False,1,2,0,,@hm,,,,,,,[],,,,
123,1631282120462069760,1631282120462069760,1677762939000.0,2023-03-02 14:15:39,+0100,,@hm yall customer service Monica didn’t not help y’all kept my money and didn’t give me my package,en,[],[],1452409235611000835,1452409235611000835,HasmeanJasmine,JasmineJasJazJazmine,4,14,https://twitter.com/HasmeanJasmine/status/1631282120462069760,[],[],0,,False,0,0,0,,@hm,,,,,,,[],,,,
124,1631280765676978182,1631280765676978182,1677762616000.0,2023-03-02 14:10:16,+0100,,"@hm 20 dong, twitternya baru",in,[],[],1409133668820389892,1409133668820389892,jaechvan,ً,4,14,https://twitter.com/jaechvan/status/1631280765676978182,[],[],0,,False,0,0,0,https://twitter.com/woodzrm/status/1631279077821906944,@hm,,,,,,,[],,,,
125,1631278933932146688,1631278933932146688,1677762180000.0,2023-03-02 14:03:00,+0100,,@hm 21 aja soalnya blm kmbek,in,[],[],1409133668820389892,1409133668820389892,jaechvan,ً,4,14,https://twitter.com/jaechvan/status/1631278933932146688,[],[],0,,False,0,0,0,https://twitter.com/woodzrm/status/1631277392072245250,@hm,,,,,,,[],,,,
126,1631278611947716608,1631270910446432264,1677762103000.0,2023-03-02 14:01:43,+0100,,"@timbro @moderaterna @liberalerna @kdriks Hur är det med papper egentligen? Jag beställde från @hm allt leverades i jättestora papperspåsar  Alla livs använder papperskassar. Är inte papper  en  bristvara? Jag tvingas fylla papperskassar med papperskassar- påsar  och kasta i soporna, skrymmande också",sv,[],[],1070405086797553664,1070405086797553664,Parleurmorten,Karin Larsson,4,14,https://twitter.com/Parleurmorten/status/1631278611947716608,[],[],0,,False,1,0,0,,@hm,,,,,,,"[{'screen_name': 'timbro', 'name': 'Timbro', 'id': '19017211'}, {'screen_name': 'moderaterna', 'name': 'Moderaterna', 'id': '19226961'}, {'screen_name': 'liberalerna', 'name': 'Liberalerna', 'id': '18687011'}, {'screen_name': 'kdriks', 'name': 'Kristdemokraterna', 'id': '19014898'}]",,,,
127,1631276793201143810,1631266356816388097,1677761669000.0,2023-03-02 13:54:29,+0100,,@PaliTembe @hm I’m mad at you,en,[],[],525502051,525502051,krugerIII,"Creative Producer, PA, Assistant Director....",4,13,https://twitter.com/krugerIII/status/1631276793201143810,[],[],0,,False,0,0,0,,@hm,,,,,,,"[{'screen_name': 'PaliTembe', 'name': 'Palesa Tembe', 'id': '83582162'}, {'screen_name': 'hm', 'name': 'H&M', 'id': '14399483'}]",,,,
128,1631276051207790592,1631276051207790592,1677761492000.0,2023-03-02 13:51:32,+0100,,The clothing options lately have been seriously lacking! Everybody don’t wear high rise jeans/pants or crop tops!!! Diversify clothing styles and sizes!!! @Gap @OldNavy @TargetSmart @express @SHEIN_Official @hm,en,[],[],2999459765,2999459765,sbunz79,Bunzito,4,13,https://twitter.com/sbunz79/status/1631276051207790592,[],[],0,,False,0,1,0,,@hm,,,,,,,[],,,,
129,1631274198520967174,1631274198520967174,1677761051000.0,2023-03-02 13:44:11,+0100,,@hm 23 soalnya blum kmbek,in,[],[],1409133668820389892,1409133668820389892,jaechvan,ً,4,13,https://twitter.com/jaechvan/status/1631274198520967174,[],[],0,,False,0,0,0,https://twitter.com/woodzrm/status/1631273453100867585,@hm,,,,,,,[],,,,
130,1631270755244859392,1631270755244859392,1677760230000.0,2023-03-02 13:30:30,+0100,,@hm masih 26,in,[],[],1409133668820389892,1409133668820389892,jaechvan,ً,4,13,https://twitter.com/jaechvan/status/1631270755244859392,[],[],0,,False,0,0,0,https://twitter.com/woodzrm/status/1631267704391843843,@hm,,,,,,,[],,,,
131,1631266481760526338,1631266481760526338,1677759211000.0,2023-03-02 13:13:31,+0100,,"Want to spice up your social (media) life?  Whether you like all colours of the rainbow or are a monochromatic marvel, see how fashion babes @hm &amp; comfort seekers @LucyandYak use colour to bring their socials to life 🌈  https://t.co/1tGtLqmeVR #socialmediatips",en,['socialmediatips'],[],2912654579,2912654579,MaybeTech,Maybe*,4,13,https://twitter.com/MaybeTech/status/1631266481760526338,['https://www.maybetech.com/blog/insights/learning-from-the-best-of-february-2023/'],[],0,,False,1,0,1,,@hm,,,,,,,[],,,,
132,1631266356816388097,1631266356816388097,1677759181000.0,2023-03-02 13:13:01,+0100,,I had the joy of attending the official Mugler x @hm collection launch inspired by timeless Hollywood glamour and modern megastars. It was a beautiful evening- thank you for having me ✨💫 #HMSTUDIO photography: Saulas_ (IG)  https://t.co/DBTpMGCCbh,en,['hmstudio'],[],83582162,83582162,PaliTembe,Palesa Tembe,4,13,https://twitter.com/PaliTembe/status/1631266356816388097,[],"['https://pbs.twimg.com/media/FqNsGSwXwAM2snN.jpg', 'https://pbs.twimg.com/media/FqNsGSiWIAAHHAQ.jpg', 'https://pbs.twimg.com/media/FqNsGSeWYAI3GiT.jpg', 'https://pbs.twimg.com/media/FqNsGSdWIAA4xPt.jpg']",1,https://pbs.twimg.com/media/FqNsGSwXwAM2snN.jpg,False,62,3,3,,@hm,,,,,,,[],,,,
133,1631260361151365121,1631260361151365121,1677757752000.0,2023-03-02 12:49:12,+0100,,@hm  the worst costumer service ever!,en,[],[],1310874195157331968,1310874195157331968,Pappuravi12,PSRP,4,12,https://twitter.com/Pappuravi12/status/1631260361151365121,[],[],0,,False,0,1,0,,@hm,,,,,,,[],,,,
134,1631251312519028736,1631251312519028736,1677755594000.0,2023-03-02 12:13:14,+0100,,"Proud to partner up again with @NeekaMashouf, @LeilaMashouf &amp; the @rubi_earth alongside @patagonia, @hm, @collabfund, @NecessaryVC on their mission of decarbonising supply chains - starting with fashion!",en,[],[],606478047,606478047,TalisCapital,Talis,4,12,https://twitter.com/TalisCapital/status/1631251312519028736,[],[],0,,False,0,0,0,https://twitter.com/rubi_earth/status/1631021025952698373,@hm,,,,,,,[],,,,
135,1631248766723588096,1630950519404634113,1677754987000.0,2023-03-02 12:03:07,+0100,,@hm baka po need nyo ng model.,tl,[],[],2390923098,2390923098,HaissieMalaluan,Heseyyey,4,12,https://twitter.com/HaissieMalaluan/status/1631248766723588096,[],[],0,,False,0,0,0,,@hm,,,,,,,[],,,,
136,1631240403675488256,1631240403675488256,1677752993000.0,2023-03-02 11:29:53,+0100,,A @hm vem executando seu programa de corte de custos. Mais um alerta aí para logística reversa.,pt,[],[],16138641,16138641,edsaiani,Edmour Saiani,4,11,https://twitter.com/edsaiani/status/1631240403675488256,[],[],0,,False,2,0,0,https://twitter.com/preferencia/status/1631036589358063618,@hm,,,,,,,[],,,,
137,1631215315588612096,1631215315588612096,1677747012000.0,2023-03-02 09:50:12,+0100,,"Go check @hmunitedkingdom's Studio collection of ""oversized, daring cuts"" with NOT A SINGLE OPTION OVER XXL cos they want your money, but only sometimes and in the shade @hm make it make sense",en,[],[],47766482,47766482,miaalberti,Mia Albertí,4,09,https://twitter.com/miaalberti/status/1631215315588612096,[],[],0,,False,0,0,0,,@hm,,,,,,,[],,,,
138,1631214902948900864,1496183105178279938,1677746914000.0,2023-03-02 09:48:34,+0100,,@tocaboca @hm 😱😱😱🙏🥰,und,[],[],1548733415847075845,1548733415847075845,Queen40985126,Queen,4,09,https://twitter.com/Queen40985126/status/1631214902948900864,[],[],0,,False,0,0,0,,@hm,,,,,,,"[{'screen_name': 'tocaboca', 'name': 'Toca Boca', 'id': '223507570'}, {'screen_name': 'hm', 'name': 'H&M', 'id': '14399483'}]",,,,
139,1631200894808387584,1631200894808387584,1677743574000.0,2023-03-02 08:52:54,+0100,,@hm Hey mates! Pls help to get the Article Art. No.0781570028 witch's outta stock for the time being. Pls restock if possible ASAP n' do lemme know. Thnx,en,[],[],292220471,292220471,Deb_KOfficial,Deb_K,4,08,https://twitter.com/Deb_KOfficial/status/1631200894808387584,[],[],0,,False,0,1,0,,@hm,,,,,,,[],,,,
140,1631197525796347905,1631197525796347905,1677742770000.0,2023-03-02 08:39:30,+0100,,Thought for a min @hm had gone bust as #HM trends but no it’s the Californian mansion living multi-millionaires still bleating on &amp; on &amp; on whilst the UK public are struggling to eat &amp; heat 🤬 let PA live in FC he will be monitored behind a wall 24/7 a bit like a prison #winwin,en,"['hm', 'winwin']",[],20441992,20441992,JLFGX,francJaxx,4,08,https://twitter.com/JLFGX/status/1631197525796347905,[],[],0,,False,0,0,0,,@hm,,,,,,,[],,,,
141,1631178522961104896,1631178522961104896,1677738240000.0,2023-03-02 07:24:00,+0100,,@hmturkiye @hm  H&amp;M firmasında hediye fişim var 900 TL bakiyesinde lakin hediye kartını bulamadığım için 900 TL miktarın yandığını söyledi Akbatı AVM de ki çalışan. Kağıttan verdiğiniz hediye kartının geçerliliği ne kadardır ki? Kartvizit gibi milyonlarca basın ne ala?,tr,[],[],1150417348882554882,1150417348882554882,rampapatlas,geoatlas,4,07,https://twitter.com/rampapatlas/status/1631178522961104896,[],[],0,,False,0,0,0,,@hm,,,,,,,[],,,,
142,1631101397906202627,1631101397906202627,1677719852000.0,2023-03-02 02:17:32,+0100,,"Dear online businesses,  Do you have any idea how much more profitable you would be if you stopped erasing our online carts if it’s not checked out within a certain time frame? @hm",en,[],[],860569811918651394,860569811918651394,soldsNP,Sarah,4,02,https://twitter.com/soldsNP/status/1631101397906202627,[],[],0,,False,0,0,0,,@hm,,,,,,,[],,,,
143,1631101178112270336,1631101178112270336,1677719799000.0,2023-03-02 02:16:39,+0100,,Wow me fascina la jacket de @hm 🖤 fotos de @Saamuellopez me encanta 🔥  https://t.co/EAJcaKL7ed,es,[],[],1197822297752473601,1197822297752473601,Virys41122129,Vi💔🇲🇽 🇺🇸,4,02,https://twitter.com/Virys41122129/status/1631101178112270336,['https://www.instagram.com/p/CpQU1YtIKSM/?igshid=MDJmNzVkMjY='],[],0,,False,1,0,1,,@hm,,,,,,,[],,,,
144,1631079583670829056,1631079583670829056,1677714651000.0,2023-03-02 00:50:51,+0100,,@hm @hmusa I haven’t got my order your customer service won’t even talk to me,en,[],[],1288340274419306496,1288340274419306496,Stillillmat1c,SSS,4,00,https://twitter.com/Stillillmat1c/status/1631079583670829056,[],[],0,,False,0,1,0,,@hm,,,,,,,[],,,,
145,1631042411127357441,1631042411127357441,1677705788000.0,2023-03-01 22:23:08,+0100,,Slay @hm ✨💘  https://t.co/RlIIPvAArN,en,[],[],504610550,504610550,Beverella_Gaga,Beverella✨,3,22,https://twitter.com/Beverella_Gaga/status/1631042411127357441,[],['https://pbs.twimg.com/media/FqKgbI7XoAMVUax.jpg'],1,https://pbs.twimg.com/media/FqKgbI7XoAMVUax.jpg,False,0,1,0,,@hm,,,,,,,[],,,,
146,1631040084911767558,1631040084911767558,1677705234000.0,2023-03-01 22:13:54,+0100,,😍🖤 @hm  https://t.co/gEgYQ2zFrO,und,[],[],1290282013866549248,1290282013866549248,Iveliss69252648,Igarcia💔,3,22,https://twitter.com/Iveliss69252648/status/1631040084911767558,['https://www.instagram.com/p/CpQU1YtIKSM/?igshid=MDJmNzVkMjY='],[],0,,False,0,0,0,,@hm,,,,,,,[],,,,
147,1631036589358063618,1631036589358063618,1677704400000.0,2023-03-01 22:00:00,+0100,,"A @HM brilhou durante a NRF 2023 com a sua mais recente loja em Williamsburg, Nova York.  Ainda assim, a H&amp;M vem executando seu programa de corte de custos. Entre a revisão das despesas a empresa não descarta a possibilidade de cobrar dos clientes pelas devoluções.  #hmmove  https://t.co/X1J2XrUNsb",pt,['hmmove'],[],29535465,29535465,PReferencia,Ponto de Referência,3,22,https://twitter.com/PReferencia/status/1631036589358063618,[],['https://pbs.twimg.com/media/FqKYSGZXwAME3QD.jpg'],1,https://pbs.twimg.com/media/FqKYSGZXwAME3QD.jpg,False,0,0,0,,@hm,,,,,,,[],,,,
148,1631032282004832256,1631032282004832256,1677703373000.0,2023-03-01 21:42:53,+0100,,"PSA: never online shop with @hm, I’m 3/3 for disappointment with this brand.  Received an email that my order couldn’t be delivered (w/no details as to why); followed by a receipt from @hm stealing my money.",en,[],[],1519026668723130375,1519026668723130375,nkgilll,🆖,3,21,https://twitter.com/nkgilll/status/1631032282004832256,[],[],0,,False,0,1,0,,@hm,,,,,,,[],,,,
149,1631026589126230018,1631026589126230018,1677702016000.0,2023-03-01 21:20:16,+0100,,POST SORPRESA 📌 @hm  https://t.co/gEgYQ2zFrO,ca,[],[],1290282013866549248,1290282013866549248,Iveliss69252648,Igarcia💔,3,21,https://twitter.com/Iveliss69252648/status/1631026589126230018,['https://www.instagram.com/p/CpQU1YtIKSM/?igshid=MDJmNzVkMjY='],[],0,,False,0,0,0,,@hm,,,,,,,[],,,,
150,1631022096905117698,1630950007497973765,1677700945000.0,2023-03-01 21:02:25,+0100,,"@QikTruckSA @property24 @MDNnewss @brandonn_journo ,  @Roblox @Oracle @McDonalds @WOOLWORTHS_SA @Discovery_SA @SamsungMobileSA @CottonOn @hm",qam,[],[],901488036063711235,901488036063711235,krugersville,Dr.STAN_KRUGER  🇮🇹,3,21,https://twitter.com/krugersville/status/1631022096905117698,[],[],0,,False,3,0,0,,@hm,,,,,,,"[{'screen_name': 'QikTruckSA', 'name': 'QikTruck Logistics', 'id': '1480498503734415360'}]",,,,
151,1631021025952698373,1631021025952698373,1677700690000.0,2023-03-01 20:58:10,+0100,,"Excited to announce partnerships with @Reformation, GANNI @Nuuly, @Hm, &amp; $8.7M in new funding led by @TalisCapital, alongside @Patagonia's  Tin Shed Ventures, H&amp;M Group, @collabfund, and @NecessaryVC to reinvent planet-positive global supply chains. More:  https://t.co/myV7wAABbz",en,[],[],1439643633423040520,1439643633423040520,rubi_earth,Rubi Laboratories,3,20,https://twitter.com/rubi_earth/status/1631021025952698373,['https://www.voguebusiness.com/sustainability/ganni-patagonia-and-reformation-join-pilot-to-decarbonise-fashion-rubi-labs'],[],0,,False,18,0,5,,@hm,,,,,,,[],,,,
152,1631014529797705736,1631014529797705736,1677699141000.0,2023-03-01 20:32:21,+0100,,"I would like the number to corporate or someone @hm my friend was just followed around a mall in Florida from one of your employees, asking her for a receipt almost 20 min later in a different freaking store because she went in the H&amp;M store with HER H&amp;M bag.",en,[],[],1927364808,1927364808,sgmdragon,stephdragon ⁷ August D 5/6,3,20,https://twitter.com/sgmdragon/status/1631014529797705736,[],[],0,,False,0,1,0,,@hm,,,,,,,[],,,,
153,1631003966778556416,1631003966778556416,1677696622000.0,2023-03-01 19:50:22,+0100,,@hm &amp; @Saamuellopez ✨🌟✨🌟✨  https://t.co/ldcC3MY7Sb,und,[],[],1413340839686905863,1413340839686905863,maju092614,@maju092614,3,19,https://twitter.com/maju092614/status/1631003966778556416,['https://www.instagram.com/p/CpQU1YtIKSM/?igshid=MDJmNzVkMjY='],[],0,,False,0,0,0,,@hm,,,,,,,[],,,,
154,1630998976425234434,1630998811123544065,1677695433000.0,2023-03-01 19:30:33,+0100,,"@hm WISHES they could be half as good as @Mugler, let’s be honest.  8/8 but really 1000/1000  https://t.co/pnbxDTqxc1",en,[],[],1580390092878888960,1580390092878888960,banphrionsaCO,banphrionsa,3,19,https://twitter.com/banphrionsaCO/status/1630998976425234434,[],"['https://pbs.twimg.com/media/FqJ46tMaMAA9oO4.jpg', 'https://pbs.twimg.com/media/FqJ46tMaMAEEI73.jpg', 'https://pbs.twimg.com/media/FqJ46tLakAEKVYR.jpg']",1,https://pbs.twimg.com/media/FqJ46tMaMAA9oO4.jpg,False,1,0,0,,@hm,,,,,,,[],,,,
155,1630997205971599374,1630997205971599374,1677695011000.0,2023-03-01 19:23:31,+0100,,NUEVO POST 📌 @hm @Saamuellopez Vamos a darle cariñito 😍  https://t.co/qleb64rZN7,es,[],[],1290282013866549248,1290282013866549248,Iveliss69252648,Igarcia💔,3,19,https://twitter.com/Iveliss69252648/status/1630997205971599374,['https://instagram.com/stories/samuellopez/3049036114852802141?utm_source=ig_story_item_share&igshid=MDJmNzVkMjY='],[],0,,False,0,0,0,,@hm,,,,,,,[],,,,
156,1630993096224768007,1630993096224768007,1677694031000.0,2023-03-01 19:07:11,+0100,,@hm 🤗  https://t.co/AWKVoCrpsP,und,[],[],1060274980301299712,1060274980301299712,Carred82,Car 🌟📸,3,19,https://twitter.com/Carred82/status/1630993096224768007,['https://www.instagram.com/p/CpQU1YtIKSM/?igshid=YmMyMTA2M2Y='],[],0,,False,0,1,0,,@hm,,,,,,,[],,,,
157,1630991968502181894,1630977013782544388,1677693762000.0,2023-03-01 19:02:42,+0100,,Outfit details (Under R500 @FBO_Clothing ) •••••••••••••••• Sleeveless Blazer: @hm for R200 Tribal Shorts: @LOFTYMANNER for R50 Top: @modecachecache for R30 Shoes: @annafield_official R150,en,[],[],349303299,349303299,Luyanda_D__,Luyanda Dlamini 🤍,3,19,https://twitter.com/Luyanda_D__/status/1630991968502181894,[],[],0,,False,0,0,0,,@hm,,,,,,,[],,,,
158,1630977478377316352,1630964553373581314,1677690307000.0,2023-03-01 18:05:07,+0100,,@kaliuchisbrasil @KALIUCHIS @hm o cabelo da mulher é um chicote !,pt,[],[],1553559776986005506,1553559776986005506,joannydivuda,joanny,3,18,https://twitter.com/joannydivuda/status/1630977478377316352,[],[],0,,False,0,0,0,,@hm,,,,,,,"[{'screen_name': 'kaliuchisbrasil', 'name': 'Kali Uchis Brasil • fan account', 'id': '4570495108'}, {'screen_name': 'KALIUCHIS', 'name': 'KALI UCHIS', 'id': '598946691'}, {'screen_name': 'hm', 'name': 'H&M', 'id': '14399483'}]",,,,
159,1630967188214382592,1630967188214382592,1677687854000.0,2023-03-01 17:24:14,+0100,,Can I recycle my old clothes @hm Clearwater mall?,en,[],[],2157195009,2157195009,ayakha_doll,Ayakha Thusini,3,17,https://twitter.com/ayakha_doll/status/1630967188214382592,[],[],0,,False,0,1,0,,@hm,,,,,,,[],,,,
160,1630962022450864130,1630962022450864130,1677686622000.0,2023-03-01 17:03:42,+0100,,Department Manager - @HM 👚  Based in #Tamworth   More details below 👇  https://t.co/i3H0H8UG5T   #RetailJobs #ManagerJobs  https://t.co/Pl5izmNwz4,en,"['tamworth', 'retailjobs', 'managerjobs']",[],1041927932,1041927932,JCPInStaffDerby,JCP In Staffs and Derby,3,17,https://twitter.com/JCPInStaffDerby/status/1630962022450864130,['http://ow.ly/TvnX50N5GW1'],['https://pbs.twimg.com/media/FqJXUQjWIAIOkjF.jpg'],1,https://pbs.twimg.com/media/FqJXUQjWIAIOkjF.jpg,False,0,0,0,,@hm,,,,,,,[],,,,
161,1630951823438757889,1630951823438757889,1677684190000.0,2023-03-01 16:23:10,+0100,,Tjejen köpte en tröja från H&amp;M för 99kr via webben. Vi gick sedan in på H&amp;M i Tyresö efter jobbet och såg att man satt en 149kr lapp över prislappen för 99kr😂  Vi drog då till Handen och där kostade den 99kr  Det luktar fiffel i butiken😂 Men kul är det  @hm det går bra nu,sv,[],[],3003454707,3003454707,televinkern,Erik Längquist,3,16,https://twitter.com/televinkern/status/1630951823438757889,[],[],0,,False,0,0,0,,@hm,,,,,,,[],,,,
162,1630949877885833217,1630943938805743617,1677683727000.0,2023-03-01 16:15:27,+0100,,@GEEIQApp @hm Interesting. Thanks for the article. Keep doing it guys.,en,[],[],1238680430234071040,1238680430234071040,TheCoiner5,THΞ COINΞR,3,16,https://twitter.com/TheCoiner5/status/1630949877885833217,[],[],0,,False,0,0,0,,@hm,,,,,,,"[{'screen_name': 'GEEIQApp', 'name': 'GEEIQ', 'id': '1179320817647329281'}, {'screen_name': 'hm', 'name': 'H&M', 'id': '14399483'}]",,,,
163,1630943938805743617,1630943938805743617,1677682311000.0,2023-03-01 15:51:51,+0100,,"One month into @hm's #Roblox experience, Loooptopia: Approval rating ⬆ Playtime ⬆ Visits ⬆ Favourites ⬆. But why? Check out our latest insight.  https://t.co/Bd26X8uEQp",en,['roblox'],[],1179320817647329281,1179320817647329281,GEEIQApp,GEEIQ,3,15,https://twitter.com/GEEIQApp/status/1630943938805743617,['https://insights.geeiq.com/h-and-m-loooptopia/'],[],0,,False,1,1,0,,@hm,,,,,,,[],,,,
164,1630934503387541511,1630934503387541511,1677680061000.0,2023-03-01 15:14:21,+0100,,@hm stop resetting my points ! It’s dumb and you guys act like you guys are putting new creative clothing in store / online,en,[],[],426711693,426711693,blanchyez,Blanchie 🥀,3,15,https://twitter.com/blanchyez/status/1630934503387541511,[],[],0,,False,0,0,0,,@hm,,,,,,,[],,,,
165,1630933892331913218,1630933892331913218,1677679915000.0,2023-03-01 15:11:55,+0100,,@hm  needs you again @NICKIMINAJ,en,[],[],1507433295675543563,1507433295675543563,princceq,PRINCE Q 🧑🏽‍🎤,3,15,https://twitter.com/princceq/status/1630933892331913218,[],[],0,,False,0,0,0,,@hm,,,,,,,[],,,,
166,1630927574606946304,1630927574606946304,1677678409000.0,2023-03-01 14:46:49,+0100,,oOoh! I see you @hm... gettin ready for pride season 🌈🌈🌈  https://t.co/7qOka7SRKu,en,[],[],1320477500800225280,1320477500800225280,ChrisKnowsStuff,Christopher Cooley,3,14,https://twitter.com/ChrisKnowsStuff/status/1630927574606946304,[],['https://pbs.twimg.com/media/FqI37ElX0AAm3VS.png'],1,https://pbs.twimg.com/media/FqI37ElX0AAm3VS.png,False,4,0,0,,@hm,,,,,,,[],,,,
167,1630926366697717761,1630612921888964608,1677678121000.0,2023-03-01 14:42:01,+0100,,@DaRealMikePeezy @nikestore @Nike @outfitgrid @mexwarrior @hm  https://t.co/QsXqWq1Ee9,qme,[],[],1438452288,1438452288,Stealth783,Jay KiCkZ,3,14,https://twitter.com/Stealth783/status/1630926366697717761,[],['https://pbs.twimg.com/tweet_video_thumb/FqI24ANXgAEejPv.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/FqI24ANXgAEejPv.jpg,False,1,0,0,,@hm,,,,,,,"[{'screen_name': 'DaRealMikePeezy', 'name': 'Michael Jordan Patrick', 'id': '141123702'}, {'screen_name': 'nikestore', 'name': 'Nike.com', 'id': '17351972'}, {'screen_name': 'Nike', 'name': 'Nike', 'id': '415859364'}, {'screen_name': 'outfitgrid', 'name': '#Outfitgrid™️', 'id': '948549541'}, {'screen_name': 'mexwarrior', 'name': 'Chavo Guerrero jr.', 'id': '71091067'}]",,,,
168,1630925900094005249,1628741472185995265,1677678010000.0,2023-03-01 14:40:10,+0100,,@Klarna @hm 3 for sure!,en,[],[],46298031,46298031,theonlyanjigirl,JustGoWithIt♊,3,14,https://twitter.com/theonlyanjigirl/status/1630925900094005249,[],[],0,,False,0,0,0,,@hm,,,,,,,"[{'screen_name': 'Klarna', 'name': 'Klarna', 'id': '31383460'}, {'screen_name': 'hm', 'name': 'H&M', 'id': '14399483'}]",,,,
